datetime,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2020-08-22 01:00:00,18.33,-7.23,5.55,16.81,0.0,2.15,1.49,-999.0
2020-08-22 02:00:00,17.37,-6.36,5.51,19.06,0.0,2.62,1.79,-999.0
2020-08-22 03:00:00,16.26,-5.6,5.33,21.56,0.0,3.03,2.03,-999.0
2020-08-22 04:00:00,15.43,-5.02,5.21,23.81,0.0,3.16,2.11,-999.0
2020-08-22 05:00:00,15.42,-4.52,5.45,24.81,0.0,2.97,1.96,0.38
2020-08-22 06:00:00,18.8,-4.08,7.36,20.75,0.0,2.38,1.92,0.59
2020-08-22 07:00:00,22.91,-3.77,9.57,16.56,0.0,1.38,1.3,0.71
2020-08-22 08:00:00,27.48,-4.56,11.47,11.81,0.0,2.83,2.4,0.77
2020-08-22 09:00:00,29.87,-5.82,12.03,9.19,0.0,4.4,3.92,0.8
2020-08-22 10:00:00,31.6,-7.06,12.26,7.44,0.0,5.65,5.06,0.8
2020-08-22 11:00:00,32.86,-8.31,12.27,6.12,0.0,6.77,6.1,0.8
2020-08-22 12:00:00,33.59,-9.68,11.96,5.12,0.0,7.77,7.03,0.79
2020-08-22 13:00:00,33.69,-11.11,11.29,4.38,0.0,8.5,7.69,0.79
2020-08-22 14:00:00,33.17,-12.2,10.48,4.0,0.0,8.94,8.06,0.77
2020-08-22 15:00:00,32.09,-12.73,9.68,4.06,0.0,9.08,8.08,0.73
2020-08-22 16:00:00,30.51,-12.46,9.02,4.69,0.0,8.95,7.74,0.66
2020-08-22 17:00:00,27.98,-11.28,8.35,6.25,0.0,8.5,6.08,0.48
2020-08-22 18:00:00,22.96,-9.66,6.65,10.0,0.0,8.54,4.09,0.44
2020-08-22 19:00:00,21.23,-8.4,6.41,12.44,0.0,8.7,4.17,-999.0
2020-08-22 20:00:00,20.05,-7.45,6.3,14.56,0.0,8.63,4.17,-999.0
2020-08-22 21:00:00,18.83,-6.63,6.1,16.81,0.0,8.28,4.02,-999.0
2020-08-22 22:00:00,17.66,-5.86,5.9,19.25,0.0,7.72,3.77,-999.0
2020-08-22 23:00:00,16.63,-5.23,5.7,21.62,0.0,7.07,3.55,-999.0
2020-08-23 00:00:00,15.83,-4.65,5.58,23.81,0.01,6.71,3.47,-999.0
2020-08-23 01:00:00,15.21,-4.01,5.6,26.12,0.01,6.48,3.43,-999.0
2020-08-23 02:00:00,14.71,-3.37,5.67,28.38,0.01,5.97,3.3,-999.0
2020-08-23 03:00:00,14.37,-2.81,5.78,30.31,0.0,5.4,3.1,-999.0
2020-08-23 04:00:00,14.22,-2.37,5.92,31.62,0.0,4.85,2.88,-999.0
2020-08-23 05:00:00,14.84,-1.88,6.48,31.5,0.0,4.57,2.66,0.34
2020-08-23 06:00:00,19.33,-1.28,9.03,24.81,0.0,4.34,3.08,0.54
2020-08-23 07:00:00,23.13,0.87,12.0,23.0,0.0,6.54,5.32,0.64
2020-08-23 08:00:00,25.44,1.42,13.43,20.81,0.0,7.89,6.76,0.71
2020-08-23 09:00:00,27.22,0.76,13.99,17.88,0.0,8.92,7.73,0.74
2020-08-23 10:00:00,28.71,-0.14,14.28,15.31,0.0,9.73,8.51,0.77
2020-08-23 11:00:00,29.81,-1.02,14.4,13.44,0.0,10.24,8.97,0.8
2020-08-23 12:00:00,30.57,-1.85,14.36,12.12,0.0,10.63,9.3,0.8
2020-08-23 13:00:00,30.87,-2.68,14.09,11.12,0.0,10.91,9.5,0.8
2020-08-23 14:00:00,30.69,-3.38,13.65,10.69,0.0,11.07,9.6,0.77
2020-08-23 15:00:00,29.94,-3.88,13.03,10.69,0.0,11.1,9.56,0.72
2020-08-23 16:00:00,28.58,-4.06,12.26,11.44,0.0,10.99,9.29,0.65
2020-08-23 17:00:00,26.47,-3.63,11.41,13.44,0.0,10.36,8.07,0.49
2020-08-23 18:00:00,22.93,-2.63,10.15,18.0,0.0,9.24,5.3,0.51
2020-08-23 19:00:00,20.79,-1.74,9.53,22.0,0.0,8.17,4.17,-999.0
2020-08-23 20:00:00,18.9,-0.84,9.04,26.5,0.01,6.47,3.08,-999.0
2020-08-23 21:00:00,17.4,0.34,8.87,32.0,0.01,5.38,2.6,-999.0
2020-08-23 22:00:00,16.0,1.71,8.85,39.0,0.01,4.19,2.2,-999.0
2020-08-23 23:00:00,14.76,3.01,8.88,46.62,0.0,3.86,2.24,-999.0
2020-08-24 00:00:00,13.69,4.4,9.05,54.81,0.0,3.88,2.57,-999.0
2020-08-24 01:00:00,12.79,5.75,9.26,63.0,0.0,4.0,2.7,-999.0
2020-08-24 02:00:00,12.01,6.89,9.45,71.06,0.0,4.25,2.7,-999.0
2020-08-24 03:00:00,11.34,7.77,9.56,78.62,0.0,4.55,2.73,-999.0
2020-08-24 04:00:00,10.76,8.26,9.51,84.38,0.0,4.83,2.77,-999.0
2020-08-24 05:00:00,10.87,8.37,9.62,84.38,0.0,4.98,3.46,0.4
2020-08-24 06:00:00,13.15,8.14,10.64,71.5,0.0,5.28,4.7,0.6
2020-08-24 07:00:00,16.27,7.61,11.94,56.38,0.0,5.42,5.02,0.7
2020-08-24 08:00:00,19.76,6.51,13.13,42.0,0.0,4.49,4.38,0.77
2020-08-24 09:00:00,22.49,5.29,13.89,32.62,0.0,3.53,3.57,0.78
2020-08-24 10:00:00,24.5,4.25,14.37,26.94,0.0,2.89,3.03,0.72
2020-08-24 11:00:00,26.1,3.34,14.72,23.0,0.0,2.44,2.7,0.79
2020-08-24 12:00:00,27.3,2.6,14.95,20.31,0.0,2.1,2.5,0.79
2020-08-24 13:00:00,28.08,1.9,14.99,18.5,0.0,2.16,2.6,0.77
2020-08-24 14:00:00,28.33,1.32,14.83,17.56,0.0,2.73,3.12,0.76
2020-08-24 15:00:00,27.88,1.12,14.5,17.81,0.0,3.62,3.9,0.71
2020-08-24 16:00:00,26.6,1.49,14.05,19.81,0.0,5.19,5.18,0.62
2020-08-24 17:00:00,23.89,3.05,13.47,26.06,0.0,7.86,7.04,0.48
2020-08-24 18:00:00,19.54,5.67,12.61,40.38,0.0,10.19,8.57,-999.0
2020-08-24 19:00:00,15.68,7.25,11.46,57.12,0.0,10.69,9.17,-999.0
2020-08-24 20:00:00,13.3,7.33,10.32,67.06,0.0,9.5,8.13,-999.0
2020-08-24 21:00:00,11.99,7.09,9.54,71.81,0.0,8.05,6.87,-999.0
2020-08-24 22:00:00,11.15,6.8,8.97,74.38,0.0,7.15,6.08,-999.0
2020-08-24 23:00:00,10.44,6.55,8.5,76.75,0.0,6.54,5.54,-999.0
2020-08-25 00:00:00,9.97,6.38,8.17,78.19,0.0,5.96,5.01,-999.0
2020-08-25 01:00:00,9.72,6.24,7.98,78.81,0.0,5.76,4.76,-999.0
2020-08-25 02:00:00,9.46,6.08,7.77,79.31,0.0,5.93,4.83,-999.0
2020-08-25 03:00:00,9.12,5.91,7.51,80.25,0.0,5.86,4.66,-999.0
2020-08-25 04:00:00,8.7,5.69,7.19,81.25,0.0,6.08,4.71,-999.0
2020-08-25 05:00:00,8.58,5.41,7.0,80.31,0.0,6.45,5.24,0.38
2020-08-25 06:00:00,10.32,4.98,7.65,69.38,0.0,7.77,6.74,0.59
2020-08-25 07:00:00,13.41,4.49,8.95,54.62,0.0,8.68,7.69,0.69
2020-08-25 08:00:00,16.77,4.08,10.43,42.75,0.0,9.26,8.25,0.74
2020-08-25 09:00:00,19.75,3.93,11.84,35.12,0.0,9.39,8.49,0.77
2020-08-25 10:00:00,22.01,4.19,13.09,31.12,0.0,8.85,8.12,0.79
2020-08-25 11:00:00,23.88,4.35,14.12,28.12,0.0,7.97,7.41,0.8
2020-08-25 12:00:00,25.31,4.39,14.85,25.88,0.0,7.13,6.7,0.8
2020-08-25 13:00:00,26.15,4.35,15.26,24.5,0.0,6.62,6.28,0.77
2020-08-25 14:00:00,26.38,4.25,15.32,24.06,0.0,6.48,6.17,0.76
2020-08-25 15:00:00,25.91,4.18,15.05,24.56,0.0,6.75,6.41,0.73
2020-08-25 16:00:00,24.7,4.26,14.48,26.62,0.0,7.56,7.0,0.61
2020-08-25 17:00:00,22.45,4.78,13.62,31.62,0.0,9.09,7.84,0.47
2020-08-25 18:00:00,19.07,5.86,12.46,41.94,0.0,10.06,8.17,-999.0
2020-08-25 19:00:00,16.01,6.95,11.48,54.81,0.0,10.26,8.5,-999.0
2020-08-25 20:00:00,13.54,7.58,10.55,67.06,0.0,9.78,8.24,-999.0
2020-08-25 21:00:00,12.14,7.69,9.92,74.06,0.0,8.32,7.06,-999.0
2020-08-25 22:00:00,11.32,7.69,9.51,78.19,0.0,6.91,5.89,-999.0
2020-08-25 23:00:00,10.76,7.63,9.19,80.88,0.0,5.71,4.83,-999.0
2020-08-26 00:00:00,10.44,7.54,8.99,82.0,0.0,5.49,4.36,-999.0
2020-08-26 01:00:00,10.27,7.4,8.83,82.25,0.0,5.74,4.22,-999.0
2020-08-26 02:00:00,10.21,7.19,8.7,81.44,0.0,6.3,4.32,-999.0
2020-08-26 03:00:00,10.41,6.92,8.66,78.81,0.0,7.18,4.56,-999.0
2020-08-26 04:00:00,10.65,6.75,8.7,76.62,0.0,8.0,5.0,-999.0
2020-08-26 05:00:00,11.2,6.7,8.95,73.69,0.0,8.66,6.02,0.35
2020-08-26 06:00:00,13.62,6.51,10.07,62.06,0.0,9.07,7.55,0.53
2020-08-26 07:00:00,17.08,5.47,11.28,46.19,0.0,10.51,8.94,0.64
2020-08-26 08:00:00,20.15,4.5,12.33,35.62,0.0,10.84,9.48,0.7
2020-08-26 09:00:00,22.67,3.9,13.29,29.31,0.0,10.27,9.16,0.74
2020-08-26 10:00:00,24.8,3.54,14.17,25.12,0.0,9.13,8.31,0.76
2020-08-26 11:00:00,26.57,3.14,14.85,21.94,0.0,8.09,7.5,0.78
2020-08-26 12:00:00,27.79,2.65,15.22,19.75,0.0,7.42,6.99,0.79
2020-08-26 13:00:00,28.36,2.23,15.3,18.56,0.0,7.08,6.76,0.76
2020-08-26 14:00:00,28.23,2.05,15.15,18.44,0.0,7.13,6.82,0.74
2020-08-26 15:00:00,27.4,1.99,14.69,19.25,0.0,7.55,7.13,0.68
2020-08-26 16:00:00,25.85,1.9,13.88,21.0,0.0,8.15,7.41,0.6
2020-08-26 17:00:00,23.74,1.94,12.84,23.88,0.0,8.19,6.64,0.46
2020-08-26 18:00:00,20.54,2.21,11.37,29.56,0.0,8.1,4.67,-999.0
2020-08-26 19:00:00,19.03,2.58,10.81,33.38,0.0,8.17,4.5,-999.0
2020-08-26 20:00:00,17.82,3.12,10.47,37.44,0.0,7.87,4.38,-999.0
2020-08-26 21:00:00,16.63,3.67,10.15,42.0,0.0,7.58,4.1,-999.0
2020-08-26 22:00:00,15.57,4.15,9.87,46.56,0.0,7.26,3.82,-999.0
2020-08-26 23:00:00,14.71,4.51,9.62,50.5,0.0,7.06,3.62,-999.0
2020-08-27 00:00:00,14.11,4.73,9.42,53.38,0.0,7.2,3.66,-999.0
2020-08-27 01:00:00,13.78,4.8,9.29,54.81,0.0,7.54,3.87,-999.0
2020-08-27 02:00:00,13.54,4.76,9.15,55.5,0.0,7.86,4.09,-999.0
2020-08-27 03:00:00,13.35,4.63,8.99,55.69,0.0,8.19,4.34,-999.0
2020-08-27 04:00:00,13.14,4.33,8.74,55.19,0.0,8.43,4.58,-999.0
2020-08-27 05:00:00,13.41,3.74,8.58,52.0,0.0,8.43,5.13,0.39
2020-08-27 06:00:00,15.94,2.72,9.33,41.0,0.0,7.69,6.45,0.58
2020-08-27 07:00:00,19.71,0.51,10.11,27.62,0.0,10.34,8.62,0.69
2020-08-27 08:00:00,22.82,0.17,11.49,22.31,0.0,10.48,9.16,0.75
2020-08-27 09:00:00,25.19,0.52,12.86,19.81,0.0,9.59,8.57,0.77
2020-08-27 10:00:00,27.34,0.48,13.91,17.38,0.0,8.63,7.82,0.79
2020-08-27 11:00:00,29.03,0.16,14.6,15.38,0.0,7.84,7.22,0.79
2020-08-27 12:00:00,30.07,-0.33,14.87,13.94,0.0,7.29,6.82,0.73
2020-08-27 13:00:00,30.49,-0.8,14.85,13.12,0.0,6.9,6.57,0.75
2020-08-27 14:00:00,30.36,-1.13,14.62,12.94,0.0,6.97,6.69,0.72
2020-08-27 15:00:00,29.42,-1.25,14.08,13.5,0.0,7.72,7.28,0.64
2020-08-27 16:00:00,27.71,-1.29,13.21,14.88,0.0,8.84,7.98,0.56
2020-08-27 17:00:00,25.1,-1.21,11.94,17.5,0.0,9.7,7.94,0.41
2020-08-27 18:00:00,21.66,-0.97,10.34,21.94,0.0,9.16,6.12,-999.0
2020-08-27 19:00:00,19.79,-0.77,9.51,24.94,0.0,8.32,4.87,-999.0
2020-08-27 20:00:00,18.19,-0.56,8.82,28.0,0.0,7.52,3.78,-999.0
2020-08-27 21:00:00,16.9,-0.31,8.3,31.0,0.0,6.94,3.33,-999.0
2020-08-27 22:00:00,15.88,-0.03,7.92,33.75,0.0,6.56,3.15,-999.0
2020-08-27 23:00:00,14.98,0.2,7.59,36.38,0.0,6.22,3.04,-999.0
2020-08-28 00:00:00,14.25,0.34,7.3,38.5,0.0,6.03,3.03,-999.0
2020-08-28 01:00:00,13.73,0.4,7.06,39.94,0.0,6.12,3.11,-999.0
2020-08-28 02:00:00,13.29,0.37,6.83,41.06,0.0,6.3,3.21,-999.0
2020-08-28 03:00:00,12.88,0.3,6.59,42.0,0.0,6.48,3.31,-999.0
2020-08-28 04:00:00,12.48,0.19,6.33,42.75,0.0,6.69,3.41,-999.0
2020-08-28 05:00:00,12.69,0.07,6.38,41.81,0.0,6.79,3.44,0.41
2020-08-28 06:00:00,16.17,-0.16,8.01,32.81,0.0,5.76,4.76,0.61
2020-08-28 07:00:00,20.09,-1.17,9.46,23.81,0.0,6.97,5.89,0.72
2020-08-28 08:00:00,24.39,-2.18,11.1,17.0,0.0,7.28,6.49,0.77
2020-08-28 09:00:00,27.52,-2.67,12.42,13.56,0.0,5.76,5.26,0.79
2020-08-28 10:00:00,29.68,-3.31,13.19,11.38,0.0,4.27,3.92,0.8
2020-08-28 11:00:00,31.11,-4.03,13.54,9.88,0.0,3.34,3.05,0.79
2020-08-28 12:00:00,32.03,-4.6,13.72,8.94,0.0,2.72,2.5,0.79
2020-08-28 13:00:00,32.5,-4.99,13.76,8.44,0.0,2.13,1.96,0.78
2020-08-28 14:00:00,32.48,-5.27,13.61,8.25,0.0,1.54,1.45,0.76
2020-08-28 15:00:00,32.0,-5.45,13.28,8.38,0.0,1.21,1.24,0.72
2020-08-28 16:00:00,30.98,-5.45,12.77,8.88,0.0,1.79,1.79,0.63
2020-08-28 17:00:00,28.13,-4.61,11.76,11.25,0.0,4.1,2.7,0.47
2020-08-28 18:00:00,23.68,-4.08,9.8,15.31,0.0,6.87,3.68,-999.0
2020-08-28 19:00:00,21.73,-3.27,9.23,18.31,0.0,8.22,4.06,-999.0
2020-08-28 20:00:00,20.23,-2.7,8.76,21.0,0.0,8.1,4.19,-999.0
2020-08-28 21:00:00,18.92,-2.32,8.3,23.5,0.0,7.49,3.81,-999.0
2020-08-28 22:00:00,17.67,-2.01,7.83,26.0,0.0,6.59,3.29,-999.0
2020-08-28 23:00:00,16.61,-1.77,7.42,28.38,0.0,6.01,3.11,-999.0
2020-08-29 00:00:00,15.77,-1.6,7.08,30.31,0.0,5.81,3.1,-999.0
2020-08-29 01:00:00,15.11,-1.51,6.8,31.81,0.0,5.75,3.12,-999.0
2020-08-29 02:00:00,14.55,-1.49,6.53,33.06,0.0,5.8,3.16,-999.0
2020-08-29 03:00:00,14.04,-1.49,6.28,34.25,0.0,5.99,3.23,-999.0
2020-08-29 04:00:00,13.56,-1.41,6.08,35.56,0.0,6.31,3.32,-999.0
2020-08-29 05:00:00,13.68,-1.13,6.27,36.12,0.0,6.64,3.34,0.38
2020-08-29 06:00:00,17.26,-0.69,8.28,29.81,0.0,5.85,4.81,0.55
2020-08-29 07:00:00,21.02,-0.85,10.08,23.25,0.0,6.29,5.38,0.68
2020-08-29 08:00:00,25.49,-2.08,11.71,16.0,0.0,7.7,6.78,0.73
2020-08-29 09:00:00,28.37,-2.2,13.09,13.38,0.0,6.81,6.2,0.77
2020-08-29 10:00:00,30.36,-2.18,14.08,11.94,0.0,5.77,5.36,0.78
2020-08-29 11:00:00,31.69,-2.27,14.71,11.0,0.0,5.09,4.81,0.79
2020-08-29 12:00:00,32.48,-2.53,14.98,10.25,0.0,4.75,4.57,0.77
2020-08-29 13:00:00,32.79,-2.94,14.93,9.81,0.0,4.55,4.45,0.77
2020-08-29 14:00:00,32.62,-3.27,14.68,9.62,0.0,4.61,4.55,0.74
2020-08-29 15:00:00,31.91,-3.39,14.26,9.94,0.0,5.16,5.02,0.66
2020-08-29 16:00:00,30.58,-3.16,13.71,10.94,0.0,6.32,5.89,0.61
2020-08-29 17:00:00,28.0,-2.02,12.99,14.0,0.0,8.31,6.44,0.45
2020-08-29 18:00:00,23.8,0.84,12.33,22.62,0.0,9.59,6.56,-999.0
2020-08-29 19:00:00,20.82,4.73,12.78,35.56,0.0,9.5,7.13,-999.0
2020-08-29 20:00:00,18.29,7.65,12.98,50.06,0.0,8.58,6.8,-999.0
2020-08-29 21:00:00,16.53,9.03,12.78,61.12,0.0,7.73,6.27,-999.0
2020-08-29 22:00:00,15.25,9.47,12.36,68.25,0.0,6.56,5.36,-999.0
2020-08-29 23:00:00,14.19,9.57,11.88,73.62,0.0,5.96,4.84,-999.0
2020-08-30 00:00:00,13.4,9.5,11.45,77.12,0.0,5.84,4.56,-999.0
2020-08-30 01:00:00,12.86,9.26,11.06,78.75,0.0,6.02,4.45,-999.0
2020-08-30 02:00:00,12.43,8.93,10.68,79.25,0.0,6.2,4.27,-999.0
2020-08-30 03:00:00,12.04,8.57,10.3,79.31,0.0,6.37,4.04,-999.0
2020-08-30 04:00:00,11.69,8.21,9.95,79.25,0.0,6.62,3.92,-999.0
2020-08-30 05:00:00,11.85,7.9,9.87,76.69,0.0,6.84,4.37,0.37
2020-08-30 06:00:00,14.15,7.63,10.89,64.75,0.0,5.98,5.44,0.55
2020-08-30 07:00:00,18.69,5.4,12.05,41.81,0.0,7.49,6.44,0.67
2020-08-30 08:00:00,23.21,1.97,12.59,24.81,0.0,8.47,7.5,0.73
2020-08-30 09:00:00,26.21,0.45,13.33,18.56,0.0,7.7,7.01,0.77
2020-08-30 10:00:00,28.28,-0.26,14.01,15.56,0.0,6.82,6.38,0.77
2020-08-30 11:00:00,29.68,-0.74,14.47,13.88,0.0,6.01,5.77,0.8
2020-08-30 12:00:00,30.46,-1.11,14.68,12.88,0.0,5.57,5.43,0.79
2020-08-30 13:00:00,30.72,-1.38,14.67,12.44,0.0,5.42,5.28,0.78
2020-08-30 14:00:00,30.48,-1.57,14.45,12.44,0.0,5.4,5.23,0.77
2020-08-30 15:00:00,29.73,-1.69,14.02,12.88,0.0,5.44,5.2,0.73
2020-08-30 16:00:00,28.44,-1.75,13.34,13.81,0.0,5.69,5.25,0.65
2020-08-30 17:00:00,26.04,-1.48,12.28,16.31,0.0,6.37,4.59,0.47
2020-08-30 18:00:00,21.75,-0.6,10.58,22.69,0.0,7.78,3.91,-999.0
2020-08-30 19:00:00,20.28,1.15,10.71,28.62,0.0,8.49,4.76,-999.0
2020-08-30 20:00:00,18.51,4.04,11.28,39.38,0.0,8.12,4.96,-999.0
2020-08-30 21:00:00,16.8,7.1,11.95,53.5,0.0,7.36,4.78,-999.0
2020-08-30 22:00:00,15.38,9.16,12.27,66.56,0.0,6.51,4.41,-999.0
2020-08-30 23:00:00,14.16,10.09,12.13,76.38,0.0,5.75,3.84,-999.0
2020-08-31 00:00:00,13.17,10.21,11.69,82.12,0.0,5.24,3.16,-999.0
2020-08-31 01:00:00,12.35,9.94,11.15,85.19,0.0,4.97,2.56,-999.0
2020-08-31 02:00:00,11.69,9.59,10.64,87.0,0.0,4.83,2.35,-999.0
2020-08-31 03:00:00,11.15,9.21,10.18,88.0,0.0,4.84,2.36,-999.0
2020-08-31 04:00:00,10.72,8.8,9.76,88.12,0.0,5.02,2.47,-999.0
2020-08-31 05:00:00,10.86,8.37,9.62,84.94,0.0,5.29,2.97,0.38
2020-08-31 06:00:00,13.19,8.04,10.61,71.06,0.0,4.65,4.33,0.55
2020-08-31 07:00:00,17.32,7.12,12.22,51.06,0.0,5.13,4.64,0.66
2020-08-31 08:00:00,21.8,5.23,13.51,33.94,0.0,5.11,4.85,0.73
2020-08-31 09:00:00,25.19,3.29,14.24,24.12,0.0,3.9,3.93,0.76
2020-08-31 10:00:00,27.55,2.01,14.78,19.19,0.0,2.89,3.07,0.77
2020-08-31 11:00:00,29.15,1.24,15.19,16.5,0.0,2.19,2.45,0.78
2020-08-31 12:00:00,30.19,0.65,15.42,14.88,0.0,2.13,2.3,0.77
2020-08-31 13:00:00,30.7,0.17,15.44,14.0,0.0,2.62,2.64,0.65
2020-08-31 14:00:00,30.69,-0.21,15.23,13.56,0.0,3.18,3.1,0.68
2020-08-31 15:00:00,30.14,-0.51,14.82,13.75,0.0,3.72,3.61,0.56
2020-08-31 16:00:00,28.92,-0.46,14.23,14.81,0.0,4.55,4.34,0.52
2020-08-31 17:00:00,26.42,0.33,13.38,18.25,0.0,6.45,5.02,0.4
2020-08-31 18:00:00,22.37,2.51,12.44,27.31,0.0,8.94,5.95,-999.0
2020-08-31 19:00:00,19.76,5.37,12.56,39.06,0.0,8.93,7.08,-999.0
2020-08-31 20:00:00,17.24,7.16,12.2,51.44,0.0,7.49,6.16,-999.0
2020-08-31 21:00:00,15.63,7.8,11.72,59.5,0.0,5.96,4.89,-999.0
2020-08-31 22:00:00,14.73,7.99,11.36,63.81,0.0,4.82,3.78,-999.0
2020-08-31 23:00:00,14.05,8.05,11.05,67.0,0.0,4.45,3.33,-999.0
2020-09-01 00:00:00,13.46,8.05,10.76,69.62,0.0,4.32,2.88,-999.0
2020-09-01 01:00:00,12.97,7.95,10.46,71.44,0.0,4.45,2.74,-999.0
2020-09-01 02:00:00,12.37,7.72,10.05,73.12,0.0,4.67,2.63,-999.0
2020-09-01 03:00:00,11.97,7.4,9.68,73.5,0.0,4.9,2.84,-999.0
2020-09-01 04:00:00,11.28,7.07,9.17,75.25,0.0,5.16,2.6,-999.0
2020-09-01 05:00:00,11.29,6.79,9.04,73.69,0.0,5.39,2.96,0.38
2020-09-01 06:00:00,13.75,6.48,10.12,61.38,0.0,4.94,4.36,0.55
2020-09-01 07:00:00,17.41,5.58,11.5,45.62,0.0,5.06,4.6,0.68
2020-09-01 08:00:00,20.65,4.76,12.7,35.19,0.0,4.16,4.0,0.74
2020-09-01 09:00:00,24.07,3.55,13.8,26.25,0.0,1.95,2.27,0.77
2020-09-01 10:00:00,27.05,2.08,14.57,19.81,0.0,1.4,1.35,0.77
2020-09-01 11:00:00,28.95,1.12,15.03,16.56,0.0,2.56,2.23,0.78
2020-09-01 12:00:00,30.05,0.45,15.25,14.81,0.0,3.28,2.86,0.78
2020-09-01 13:00:00,30.62,-0.0,15.31,13.88,0.0,3.85,3.41,0.73
2020-09-01 14:00:00,30.65,-0.34,15.15,13.5,0.0,4.39,3.96,0.69
2020-09-01 15:00:00,30.12,-0.52,14.8,13.69,0.0,4.77,4.36,0.55
2020-09-01 16:00:00,28.94,-0.58,14.18,14.62,0.0,4.86,4.43,0.41
2020-09-01 17:00:00,26.39,-0.34,13.03,17.31,0.0,4.78,3.23,0.3
2020-09-01 18:00:00,22.09,0.12,11.11,23.19,0.0,5.24,2.89,-999.0
2020-09-01 19:00:00,20.62,0.84,10.73,26.81,0.0,5.61,3.1,-999.0
2020-09-01 20:00:00,19.21,1.71,10.46,31.19,0.0,5.37,2.98,-999.0
2020-09-01 21:00:00,17.85,2.36,10.11,35.62,0.0,4.48,2.47,-999.0
2020-09-01 22:00:00,17.12,2.76,9.94,38.38,0.0,2.87,1.68,-999.0
2020-09-01 23:00:00,16.67,3.07,9.87,40.31,0.0,0.71,0.43,-999.0
2020-09-02 00:00:00,15.83,3.54,9.68,43.94,0.0,1.19,0.78,-999.0
2020-09-02 01:00:00,16.05,4.14,10.09,45.06,0.0,1.57,0.98,-999.0
2020-09-02 02:00:00,16.48,4.67,10.58,45.56,0.0,1.01,0.69,-999.0
2020-09-02 03:00:00,16.59,4.8,10.69,45.62,0.0,1.03,0.74,-999.0
2020-09-02 04:00:00,16.28,4.55,10.42,45.81,0.0,1.28,0.95,-999.0
2020-09-02 05:00:00,16.32,4.23,10.27,44.69,0.0,1.04,0.78,0.38
2020-09-02 06:00:00,17.65,3.99,10.83,40.38,0.0,0.71,0.65,0.59
2020-09-02 07:00:00,21.58,4.19,12.88,32.06,0.0,0.76,0.39,0.7
2020-09-02 08:00:00,25.8,3.37,14.58,23.38,0.0,2.44,1.96,0.74
2020-09-02 09:00:00,28.22,2.85,15.54,19.56,0.0,3.25,2.8,0.77
2020-09-02 10:00:00,29.78,2.65,16.22,17.62,0.0,3.88,3.4,0.76
2020-09-02 11:00:00,30.9,2.41,16.65,16.25,0.0,4.51,4.01,0.76
2020-09-02 12:00:00,31.62,2.07,16.84,15.19,0.0,5.05,4.54,0.69
2020-09-02 13:00:00,31.8,1.63,16.72,14.56,0.0,5.38,4.87,0.58
2020-09-02 14:00:00,31.4,1.24,16.33,14.5,0.0,5.36,4.84,0.51
2020-09-02 15:00:00,30.77,0.98,15.87,14.75,0.0,5.07,4.57,0.45
2020-09-02 16:00:00,29.67,0.81,15.24,15.5,0.0,4.86,4.33,0.36
2020-09-02 17:00:00,27.47,0.99,14.23,17.88,0.0,4.99,3.28,0.26
2020-09-02 18:00:00,23.98,1.53,12.75,22.94,0.0,5.89,2.86,-999.0
2020-09-02 19:00:00,22.9,2.41,12.65,26.0,0.0,6.49,3.21,-999.0
2020-09-02 20:00:00,21.88,3.58,12.73,30.06,0.0,6.55,3.65,-999.0
2020-09-02 21:00:00,20.94,5.19,13.07,35.69,0.0,6.73,4.75,-999.0
2020-09-02 22:00:00,19.59,7.15,13.37,44.56,0.0,6.98,5.33,-999.0
2020-09-02 23:00:00,18.39,8.73,13.56,53.44,0.0,6.48,4.91,-999.0
2020-09-03 00:00:00,17.37,9.58,13.48,60.25,0.0,5.56,3.77,-999.0
2020-09-03 01:00:00,16.41,9.98,13.19,65.69,0.0,4.57,2.62,-999.0
2020-09-03 02:00:00,15.76,10.17,12.97,69.25,0.0,4.05,2.26,-999.0
2020-09-03 03:00:00,15.3,10.26,12.78,71.75,0.0,3.68,2.03,-999.0
2020-09-03 04:00:00,14.85,10.32,12.58,74.12,0.0,3.45,1.93,-999.0
2020-09-03 05:00:00,14.81,10.35,12.58,74.56,0.0,3.27,1.82,0.34
2020-09-03 06:00:00,17.15,10.18,13.66,63.5,0.0,2.86,2.48,0.45
2020-09-03 07:00:00,20.7,9.06,14.88,47.19,0.0,3.05,2.64,0.58
2020-09-03 08:00:00,24.9,6.94,15.92,31.62,0.0,3.34,2.99,0.64
2020-09-03 09:00:00,27.46,5.66,16.56,24.88,0.0,2.99,2.71,0.67
2020-09-03 10:00:00,29.15,4.91,17.04,21.44,0.0,2.53,2.31,0.7
2020-09-03 11:00:00,30.37,4.31,17.33,19.12,0.0,2.11,1.91,0.74
2020-09-03 12:00:00,31.09,3.6,17.34,17.5,0.0,1.62,1.42,0.66
2020-09-03 13:00:00,31.13,3.01,17.07,16.75,0.0,0.95,0.81,0.6
2020-09-03 14:00:00,30.75,2.81,16.78,16.88,0.0,0.75,0.86,0.53
2020-09-03 15:00:00,30.02,2.9,16.46,17.69,0.0,1.56,1.64,0.43
2020-09-03 16:00:00,28.86,3.12,15.99,19.19,0.0,2.59,2.46,0.37
