datetime,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT,Load
2021-03-31 16:00:00,11.55,6.44,9.0,70.69,0.01,6.04,5.0,0.34,355.285686
2021-03-31 17:00:00,9.9,6.82,8.36,81.0,0.0,2.84,2.07,0.27,361.935427
2021-03-31 18:00:00,9.01,6.64,7.82,85.0,0.11,1.05,0.5,-999.0,376.763921
2021-03-31 19:00:00,8.56,6.47,7.51,86.56,0.09,1.21,0.66,-999.0,408.086437
2021-03-31 20:00:00,7.85,6.63,7.24,91.81,0.06,1.98,1.0,-999.0,432.506099
2021-03-31 21:00:00,7.41,6.31,6.87,92.56,0.04,0.93,0.42,-999.0,416.96077
2021-03-31 22:00:00,6.97,6.17,6.57,94.5,0.03,1.96,1.26,-999.0,405.663351
2021-03-31 23:00:00,6.09,5.85,5.97,98.19,0.03,3.52,2.24,-999.0,390.040249
2021-04-01 00:00:00,5.44,5.34,5.39,99.19,0.01,4.45,2.59,-999.0,361.432437
2021-04-01 01:00:00,5.01,4.7,4.86,97.88,0.0,4.75,2.46,-999.0,326.219123
2021-04-01 02:00:00,4.94,4.05,4.49,93.94,0.0,4.63,2.41,-999.0,299.031413
2021-04-01 03:00:00,4.87,3.38,4.13,90.06,0.0,4.42,2.38,-999.0,285.598826
2021-04-01 04:00:00,5.16,3.14,4.15,86.62,0.01,5.89,2.96,-999.0,275.868136
2021-04-01 05:00:00,5.45,3.32,4.39,86.06,0.01,7.5,4.21,0.3,274.894079
2021-04-01 06:00:00,6.18,3.69,4.93,83.94,0.0,7.18,5.69,0.27,272.753074
2021-04-01 07:00:00,8.21,4.44,6.33,77.06,0.02,7.28,6.43,0.34,266.443176
2021-04-01 08:00:00,11.26,5.44,8.35,67.25,0.12,6.98,6.29,0.38,279.454584
2021-04-01 09:00:00,14.31,6.06,10.19,57.5,0.08,7.18,6.22,0.57,306.263287
2021-04-01 10:00:00,15.78,6.3,11.04,53.19,0.03,8.18,6.96,0.59,333.289263
2021-04-01 11:00:00,16.59,6.31,11.45,50.5,0.01,8.83,7.47,0.54,357.711693
2021-04-01 12:00:00,17.22,5.82,11.51,46.94,0.03,9.43,7.9,0.51,367.477529
2021-04-01 13:00:00,17.69,4.92,11.3,42.88,0.03,10.09,8.35,0.51,359.823275
2021-04-01 14:00:00,17.92,4.12,11.02,39.94,0.03,10.13,8.25,0.52,351.509537
2021-04-01 15:00:00,18.13,3.63,10.88,38.06,0.03,10.02,8.0,0.48,347.545194
2021-04-01 16:00:00,17.27,3.77,10.52,40.56,0.03,9.48,6.92,0.38,346.191273
2021-04-01 17:00:00,14.33,4.76,9.55,52.44,0.02,8.42,4.41,0.34,350.258139
2021-04-01 18:00:00,11.66,4.76,8.21,62.5,0.0,7.61,3.67,-999.0,361.882281
2021-04-01 19:00:00,10.83,4.51,7.66,64.88,0.0,7.28,3.6,-999.0,392.439666
2021-04-01 20:00:00,9.67,3.97,6.82,67.5,0.0,7.07,3.66,-999.0,431.759401
2021-04-01 21:00:00,8.86,3.56,6.21,69.31,0.0,7.15,3.74,-999.0,421.115283
2021-04-01 22:00:00,8.1,3.12,5.61,70.69,0.0,7.46,3.86,-999.0,409.294285
2021-04-01 23:00:00,7.67,2.77,5.23,71.0,0.0,7.87,3.95,-999.0,392.300826
2021-04-02 00:00:00,7.62,2.52,5.07,70.0,0.0,8.27,4.02,-999.0,366.448981
2021-04-02 01:00:00,7.46,2.21,4.83,69.25,0.0,8.55,4.14,-999.0,332.125868
2021-04-02 02:00:00,7.26,1.85,4.55,68.44,0.0,8.95,4.3,-999.0,304.207927
2021-04-02 03:00:00,7.05,1.41,4.23,67.25,0.0,9.51,4.55,-999.0,288.351866
2021-04-02 04:00:00,7.0,1.06,4.03,65.81,0.0,9.62,4.62,-999.0,280.868807
2021-04-02 05:00:00,6.73,0.98,3.86,66.62,0.0,8.68,4.29,0.34,278.459822
2021-04-02 06:00:00,8.99,1.8,5.4,60.62,0.0,7.47,4.1,0.35,271.825665
2021-04-02 07:00:00,12.26,1.51,6.89,47.69,0.0,6.54,5.24,0.43,258.526142
2021-04-02 08:00:00,15.6,0.47,8.03,35.62,0.0,10.94,8.7,0.46,265.859153
2021-04-02 09:00:00,17.46,-0.17,8.64,30.19,0.0,12.48,10.28,0.44,284.381935
2021-04-02 10:00:00,18.48,-0.05,9.22,28.56,0.0,13.48,11.19,0.33,305.608656
2021-04-02 11:00:00,19.05,0.23,9.64,28.12,0.0,14.01,11.69,0.42,316.532099
2021-04-02 12:00:00,19.25,0.57,9.91,28.5,0.0,14.22,11.88,0.3,315.968547
2021-04-02 13:00:00,19.08,0.94,10.01,29.62,0.0,14.28,11.87,0.33,305.693292
2021-04-02 14:00:00,18.58,1.16,9.87,31.0,0.0,14.26,11.72,0.41,298.747319
2021-04-02 15:00:00,17.83,1.37,9.6,33.0,0.0,13.99,11.33,0.34,293.487343
2021-04-02 16:00:00,16.6,1.6,9.1,36.31,0.0,13.23,10.36,0.28,291.754338
2021-04-02 17:00:00,14.48,1.91,8.19,42.5,0.0,11.76,8.19,0.34,295.520783
2021-04-02 18:00:00,11.52,2.23,6.88,52.81,0.0,10.27,5.74,-999.0,305.577435
2021-04-02 19:00:00,9.6,2.08,5.84,59.38,0.0,9.31,4.67,-999.0,341.144016
2021-04-02 20:00:00,8.05,1.72,4.89,64.25,0.0,8.26,3.95,-999.0,396.671932
2021-04-02 21:00:00,6.77,1.29,4.03,67.94,0.0,7.22,3.51,-999.0,398.409611
2021-04-02 22:00:00,5.75,0.82,3.28,70.56,0.0,6.49,3.34,-999.0,391.216503
2021-04-02 23:00:00,4.88,0.33,2.61,72.31,0.0,6.21,3.29,-999.0,372.886769
2021-04-03 00:00:00,4.15,-0.13,2.01,73.62,0.0,6.28,3.34,-999.0,339.132867
2021-04-03 01:00:00,3.47,-0.53,1.47,75.0,0.0,6.4,3.41,-999.0,303.110905
2021-04-03 02:00:00,2.71,-0.86,0.93,77.19,0.0,6.34,3.41,-999.0,282.804133
2021-04-03 03:00:00,1.98,-1.14,0.42,79.69,0.0,6.56,3.44,-999.0,273.747507
2021-04-03 04:00:00,1.26,-1.38,-0.06,82.31,0.0,6.67,3.46,-999.0,269.941284
2021-04-03 05:00:00,0.79,-1.48,-0.35,84.62,0.0,6.68,3.43,0.41,270.842395
2021-04-03 06:00:00,3.94,-1.05,1.44,69.75,0.0,6.25,4.49,0.59,271.602161
2021-04-03 07:00:00,6.65,-3.02,1.81,49.88,0.0,9.46,7.7,0.66,274.724674
2021-04-03 08:00:00,7.98,-4.49,1.75,40.5,0.0,10.4,8.85,0.68,306.076104
2021-04-03 09:00:00,9.26,-5.24,2.01,34.94,0.0,10.85,9.3,0.76,343.086667
2021-04-03 10:00:00,10.48,-5.94,2.27,30.44,0.0,11.45,9.84,0.77,377.63036
2021-04-03 11:00:00,11.45,-6.48,2.48,27.25,0.0,12.03,10.35,0.8,396.37675
2021-04-03 12:00:00,12.09,-6.97,2.56,25.06,0.0,12.57,10.79,0.8,398.354587
2021-04-03 13:00:00,12.34,-7.37,2.48,23.88,0.0,13.06,11.15,0.8,388.816519
2021-04-03 14:00:00,12.01,-7.67,2.17,23.81,0.0,13.49,11.44,0.78,374.228281
2021-04-03 15:00:00,11.06,-7.7,1.68,25.25,0.0,13.72,11.52,0.75,367.239556
2021-04-03 16:00:00,9.4,-7.29,1.05,29.25,0.0,13.44,11.08,0.71,366.089396
2021-04-03 17:00:00,7.12,-6.36,0.38,36.88,0.0,11.94,9.25,0.46,372.103635
2021-04-03 18:00:00,4.94,-4.96,-0.01,48.06,0.0,9.92,6.74,-999.0,376.536968
2021-04-03 19:00:00,3.68,-3.85,-0.09,57.31,0.0,8.37,5.23,-999.0,408.270703
2021-04-03 20:00:00,2.37,-3.16,-0.4,66.5,0.0,7.35,4.06,-999.0,455.814127
2021-04-03 21:00:00,1.14,-2.89,-0.88,74.06,0.0,6.94,3.63,-999.0,444.889824
2021-04-03 22:00:00,0.21,-2.81,-1.3,79.69,0.0,6.68,3.46,-999.0,428.805626
2021-04-03 23:00:00,-0.6,-2.72,-1.66,85.62,0.0,6.37,3.31,-999.0,405.382859
2021-04-04 00:00:00,-1.3,-2.55,-1.92,91.94,0.0,6.05,3.17,-999.0,366.892513
2021-04-04 01:00:00,-1.88,-2.36,-2.13,97.94,0.0,5.82,3.1,-999.0,329.049751
2021-04-04 02:00:00,-2.38,-2.17,-2.27,100.0,0.0,5.59,3.03,-999.0,307.199697
2021-04-04 03:00:00,-2.79,-2.02,-2.41,100.0,0.0,5.27,2.98,-999.0,294.941096
2021-04-04 04:00:00,-3.19,-1.95,-2.57,100.0,0.0,4.89,2.91,-999.0,289.674963
2021-04-04 05:00:00,-3.33,-1.92,-2.63,100.0,0.0,4.54,2.75,0.43,289.227174
2021-04-04 06:00:00,-0.11,-1.67,-0.89,89.12,0.0,4.03,3.26,0.66,275.311616
2021-04-04 07:00:00,3.53,-2.51,0.51,64.38,0.0,4.25,3.78,0.76,290.7485
2021-04-04 08:00:00,6.65,-4.21,1.22,45.38,0.0,3.66,3.35,0.8,328.508124
2021-04-04 09:00:00,8.89,-5.19,1.85,36.0,0.0,3.4,3.11,0.82,366.985665
2021-04-04 10:00:00,10.74,-5.67,2.54,30.56,0.0,3.41,3.12,0.83,399.52493
2021-04-04 11:00:00,12.29,-5.95,3.16,26.94,0.0,3.64,3.33,0.81,410.379888
2021-04-04 12:00:00,13.4,-6.17,3.62,24.62,0.0,3.95,3.6,0.81,421.940645
2021-04-04 13:00:00,14.05,-6.42,3.81,23.12,0.0,4.31,3.9,0.8,409.835751
2021-04-04 14:00:00,14.17,-6.73,3.72,22.38,0.0,4.6,4.13,0.79,398.665218
2021-04-04 15:00:00,13.76,-7.0,3.38,22.44,0.0,4.75,4.22,0.76,398.212315
2021-04-04 16:00:00,12.76,-6.93,2.91,24.06,0.0,4.67,3.99,0.7,399.973374
2021-04-04 17:00:00,9.71,-2.48,3.62,42.69,0.0,4.02,2.43,0.44,400.595915
2021-04-04 18:00:00,7.01,-3.27,1.87,47.69,0.0,3.42,2.28,-999.0,398.875336
2021-04-04 19:00:00,6.34,-4.11,1.12,46.75,0.0,3.19,2.17,-999.0,428.525457
2021-04-04 20:00:00,5.3,-4.12,0.58,50.25,0.0,3.41,2.28,-999.0,476.217002
2021-04-04 21:00:00,3.82,-3.91,-0.04,56.62,0.0,4.14,2.65,-999.0,464.811448
2021-04-04 22:00:00,2.46,-3.58,-0.56,63.94,0.0,4.98,2.99,-999.0,444.587867
2021-04-04 23:00:00,1.34,-3.23,-0.94,71.19,0.0,5.44,3.13,-999.0,418.363226
2021-04-05 00:00:00,0.47,-3.1,-1.31,76.5,0.0,5.51,3.15,-999.0,380.373699
2021-04-05 01:00:00,-0.15,-3.1,-1.63,80.19,0.0,5.48,3.15,-999.0,342.800549
2021-04-05 02:00:00,-0.67,-3.13,-1.9,83.44,0.0,5.51,3.18,-999.0,320.256492
2021-04-05 03:00:00,-1.12,-3.15,-2.13,86.5,0.0,5.41,3.16,-999.0,310.218242
2021-04-05 04:00:00,-1.52,-3.15,-2.33,89.38,0.0,5.08,3.07,-999.0,304.227799
2021-04-05 05:00:00,-1.61,-3.09,-2.35,90.56,0.0,4.72,2.9,0.42,302.624559
2021-04-05 06:00:00,2.05,-2.28,-0.12,72.75,0.0,4.19,3.09,0.64,300.370539
2021-04-05 07:00:00,5.61,-1.92,1.84,58.19,0.0,3.35,3.14,0.75,306.023617
2021-04-05 08:00:00,10.25,-3.17,3.54,38.56,0.0,3.19,2.98,0.8,342.996248
2021-04-05 09:00:00,12.4,-4.34,4.03,30.5,0.0,3.8,3.5,0.81,381.090933
2021-04-05 10:00:00,14.0,-5.11,4.44,25.81,0.0,4.56,4.16,0.81,410.021635
2021-04-05 11:00:00,15.23,-5.53,4.85,23.0,0.0,4.92,4.46,0.81,431.611088
2021-04-05 12:00:00,16.05,-6.07,4.99,20.88,0.0,5.25,4.73,0.81,436.014613
2021-04-05 13:00:00,16.48,-6.8,4.83,19.19,0.0,5.9,5.26,0.77,422.45039
2021-04-05 14:00:00,16.4,-7.42,4.5,18.31,0.0,6.71,5.91,0.79,413.48038
2021-04-05 15:00:00,15.79,-7.72,4.04,18.56,0.0,7.45,6.39,0.75,411.818778
2021-04-05 16:00:00,14.55,-7.68,3.44,20.12,0.0,7.76,6.36,0.66,413.429951
2021-04-05 17:00:00,10.99,-4.31,3.34,33.75,0.0,7.61,4.19,0.45,418.193107
2021-04-05 18:00:00,7.18,-3.28,1.95,47.0,0.0,8.13,3.99,-999.0,420.861214
2021-04-05 19:00:00,6.31,-3.36,1.48,49.56,0.0,8.78,4.32,-999.0,450.855084
2021-04-05 20:00:00,5.04,-3.09,0.98,55.31,0.0,8.09,4.05,-999.0,487.903206
2021-04-05 21:00:00,3.86,-3.01,0.42,60.5,0.0,7.57,3.83,-999.0,475.195971
2021-04-05 22:00:00,2.9,-3.14,-0.12,64.06,0.0,7.14,3.68,-999.0,453.429806
2021-04-05 23:00:00,2.19,-3.35,-0.58,66.38,0.0,6.91,3.62,-999.0,424.200721
2021-04-06 00:00:00,1.72,-3.48,-0.88,67.94,0.0,7.01,3.68,-999.0,386.973477
2021-04-06 01:00:00,1.4,-3.45,-1.02,69.56,0.0,7.19,3.76,-999.0,350.296801
2021-04-06 02:00:00,1.08,-3.36,-1.14,71.75,0.0,7.27,3.78,-999.0,329.237251
2021-04-06 03:00:00,0.76,-3.25,-1.25,74.0,0.0,7.38,3.81,-999.0,318.907483
2021-04-06 04:00:00,0.44,-3.1,-1.34,76.69,0.0,7.47,3.83,-999.0,313.699712
2021-04-06 05:00:00,0.35,-2.82,-1.24,78.88,0.0,7.43,3.82,0.3,313.79068
2021-04-06 06:00:00,3.15,-2.16,0.5,67.88,0.0,6.44,4.86,0.38,313.19578
2021-04-06 07:00:00,6.22,-1.27,2.47,58.56,0.0,5.21,4.7,0.48,320.463287
2021-04-06 08:00:00,11.33,-1.09,5.12,42.0,0.0,8.98,7.24,0.54,359.025886
2021-04-06 09:00:00,14.64,-1.78,6.43,32.06,0.0,9.71,8.26,0.59,398.455263
2021-04-06 10:00:00,16.62,-1.96,7.33,27.88,0.0,9.61,8.27,0.61,430.617427
2021-04-06 11:00:00,18.08,-1.88,8.09,25.56,0.0,9.43,8.15,0.64,448.661586
2021-04-06 12:00:00,19.04,-1.76,8.64,24.31,0.0,9.05,7.84,0.71,451.109875
2021-04-06 13:00:00,19.38,-1.61,8.89,24.06,0.0,8.68,7.53,0.75,436.104871
2021-04-06 14:00:00,19.18,-1.45,8.87,24.69,0.0,8.36,7.22,0.73,428.277183
2021-04-06 15:00:00,18.44,-1.35,8.55,26.0,0.0,7.84,6.69,0.61,423.217171
2021-04-06 16:00:00,17.03,-1.02,8.01,29.12,0.0,6.97,5.67,0.5,426.15707
2021-04-06 17:00:00,13.21,2.08,7.65,46.88,0.0,5.76,3.14,0.34,430.482017
2021-04-06 18:00:00,9.89,1.66,5.77,56.44,0.0,5.25,3.12,-999.0,437.698999
2021-04-06 19:00:00,8.97,1.31,5.14,58.62,0.0,5.01,3.03,-999.0,470.153453
2021-04-06 20:00:00,8.11,1.0,4.55,60.81,0.0,4.72,2.92,-999.0,507.471241
2021-04-06 21:00:00,7.31,0.76,4.04,63.12,0.0,4.42,2.78,-999.0,494.619401
2021-04-06 22:00:00,6.44,0.57,3.51,66.06,0.0,4.45,2.79,-999.0,472.505934
2021-04-06 23:00:00,5.73,0.33,3.02,68.12,0.0,4.35,2.75,-999.0,444.97109
2021-04-07 00:00:00,5.11,0.05,2.58,69.69,0.0,4.19,2.7,-999.0,405.51311
2021-04-07 01:00:00,4.59,-0.25,2.17,70.62,0.0,3.96,2.59,-999.0,368.819543
2021-04-07 02:00:00,4.15,-0.54,1.8,71.31,0.0,3.68,2.45,-999.0,347.123164
2021-04-07 03:00:00,3.72,-0.79,1.46,72.25,0.0,3.42,2.31,-999.0,336.228987
2021-04-07 04:00:00,3.22,-1.0,1.11,73.69,0.0,3.26,2.24,-999.0,330.564542
2021-04-07 05:00:00,2.92,-1.15,0.88,74.38,0.0,3.08,2.12,0.38,328.636717
2021-04-07 06:00:00,5.3,-0.02,2.64,68.5,0.0,2.59,1.79,0.55,327.720969
2021-04-07 07:00:00,8.33,-0.28,4.03,54.5,0.0,1.7,1.61,0.68,334.912208
2021-04-07 08:00:00,13.11,-2.54,5.28,33.69,0.0,2.67,2.19,0.75,373.550793
2021-04-07 09:00:00,16.01,-4.11,5.94,24.62,0.0,2.92,2.61,0.79,414.203762
2021-04-07 10:00:00,17.81,-4.35,6.73,21.56,0.0,2.99,2.71,0.8,442.265416
2021-04-07 11:00:00,19.17,-4.61,7.28,19.38,0.0,3.15,2.87,0.74,460.831287
2021-04-07 12:00:00,20.11,-4.81,7.65,18.0,0.0,3.44,3.15,0.76,462.549362
2021-04-07 13:00:00,20.59,-5.03,7.78,17.12,0.0,3.7,3.38,0.69,445.760333
2021-04-07 14:00:00,20.6,-5.29,7.65,16.75,0.0,3.73,3.37,0.63,439.779143
2021-04-07 15:00:00,20.12,-5.48,7.33,17.0,0.0,3.7,3.29,0.67,438.111818
2021-04-07 16:00:00,18.91,-4.83,7.04,19.5,0.0,3.65,2.98,0.59,439.886184
2021-04-07 17:00:00,15.4,1.85,8.62,40.31,0.0,3.24,2.03,0.41,440.563519
2021-04-07 18:00:00,13.84,-1.64,6.1,34.31,0.0,2.72,1.9,-999.0,441.647685
2021-04-07 19:00:00,13.53,-3.01,5.26,31.5,0.0,2.21,1.59,-999.0,465.77262
2021-04-07 20:00:00,13.01,-3.84,4.58,30.56,0.0,1.82,1.33,-999.0,511.839506
2021-04-07 21:00:00,12.33,-3.84,4.25,31.94,0.0,1.67,1.22,-999.0,502.241365
2021-04-07 22:00:00,11.44,-3.86,3.79,33.81,0.0,1.85,1.35,-999.0,481.944697
2021-04-07 23:00:00,10.29,-3.56,3.37,37.44,0.0,2.22,1.58,-999.0,454.077782
2021-04-08 00:00:00,8.66,-2.98,2.84,43.69,0.0,3.0,2.06,-999.0,415.060375
2021-04-08 01:00:00,7.3,-2.33,2.48,50.38,0.0,3.67,2.45,-999.0,376.749589
2021-04-08 02:00:00,5.87,-2.42,1.73,55.12,0.0,4.09,2.69,-999.0,354.997293
2021-04-08 03:00:00,5.15,-2.31,1.41,58.31,0.0,4.19,2.73,-999.0,343.843783
2021-04-08 04:00:00,4.88,-2.13,1.37,60.25,0.0,4.1,2.65,-999.0,339.003605
2021-04-08 05:00:00,4.73,-2.19,1.27,60.62,0.0,3.84,2.5,0.35,337.600369
2021-04-08 06:00:00,7.19,-0.67,3.26,57.5,0.0,3.41,2.17,0.48,336.314097
2021-04-08 07:00:00,10.31,-2.61,3.85,40.06,0.0,2.47,2.32,0.63,341.028474
2021-04-08 08:00:00,15.0,-3.55,5.73,27.62,0.0,1.9,1.8,0.71,376.875016
2021-04-08 09:00:00,18.43,-5.53,6.44,18.81,0.0,1.09,1.1,0.74,416.439319
2021-04-08 10:00:00,19.89,-5.31,7.29,17.5,0.0,1.26,1.18,0.76,444.945917
2021-04-08 11:00:00,20.9,-4.87,8.02,17.0,0.0,1.51,1.38,0.79,460.514371
2021-04-08 12:00:00,21.6,-4.49,8.56,16.81,0.0,2.03,1.85,0.75,465.515194
2021-04-08 13:00:00,21.97,-4.25,8.86,16.75,0.0,2.71,2.47,0.68,443.004444
2021-04-08 14:00:00,21.87,-4.06,8.9,17.12,0.0,3.13,2.85,0.45,438.24852
2021-04-08 15:00:00,20.76,-3.8,8.48,18.69,0.0,3.34,2.98,0.23,438.534919
2021-04-08 16:00:00,18.98,-0.69,9.14,26.81,0.0,3.43,2.31,0.23,439.593211
2021-04-08 17:00:00,16.18,5.07,10.62,47.69,0.0,3.62,2.06,0.2,447.566076
2021-04-08 18:00:00,14.51,3.69,9.1,48.12,0.0,3.41,2.15,-999.0,455.331453
2021-04-08 19:00:00,13.83,3.04,8.43,48.12,0.0,2.89,1.88,-999.0,480.090114
2021-04-08 20:00:00,12.65,2.59,7.62,50.38,0.0,3.41,2.11,-999.0,511.882042
2021-04-08 21:00:00,11.69,3.23,7.47,56.31,0.0,5.63,2.97,-999.0,499.477017
2021-04-08 22:00:00,10.95,4.01,7.48,62.25,0.0,7.45,4.47,-999.0,481.026693
2021-04-08 23:00:00,9.79,5.16,7.48,72.88,0.0,6.26,4.18,-999.0,452.770545
2021-04-09 00:00:00,8.87,5.93,7.4,81.69,0.0,4.51,2.96,-999.0,415.32822
2021-04-09 01:00:00,7.98,6.13,7.05,88.0,0.0,4.41,2.39,-999.0,384.581938
2021-04-09 02:00:00,7.32,6.03,6.68,91.38,0.0,3.46,1.95,-999.0,362.812464
2021-04-09 03:00:00,7.33,5.95,6.64,90.81,0.0,2.25,1.47,-999.0,351.201694
2021-04-09 04:00:00,7.21,5.79,6.5,90.56,0.0,1.73,1.23,-999.0,344.205267
2021-04-09 05:00:00,7.19,5.63,6.41,89.69,0.0,1.46,1.06,0.26,341.441848
2021-04-09 06:00:00,8.8,5.85,7.32,81.69,0.0,2.0,1.61,0.38,337.231628
2021-04-09 07:00:00,11.94,4.77,8.36,61.44,0.0,3.07,2.69,0.49,333.552161
2021-04-09 08:00:00,14.99,3.9,9.44,47.31,0.0,3.08,2.84,0.6,350.772324
2021-04-09 09:00:00,17.22,3.02,10.12,38.56,0.0,2.84,2.55,0.66,378.633417
2021-04-09 10:00:00,18.62,2.35,10.48,33.75,0.0,3.1,2.69,0.7,408.366982
2021-04-09 11:00:00,19.7,1.82,10.76,30.38,0.0,3.6,3.06,0.69,427.990834
2021-04-09 12:00:00,20.51,1.29,10.9,27.75,0.0,4.23,3.58,0.64,432.784236
2021-04-09 13:00:00,20.92,0.8,10.86,26.12,0.0,4.84,4.1,0.58,427.194042
2021-04-09 14:00:00,20.96,0.33,10.64,25.19,0.0,5.31,4.51,0.61,421.837711
2021-04-09 15:00:00,20.49,-0.02,10.23,25.25,0.0,5.37,4.54,0.55,416.966028
2021-04-09 16:00:00,19.37,0.17,9.77,27.5,0.0,4.95,4.01,0.47,416.69659
2021-04-09 17:00:00,16.81,4.98,10.89,45.94,0.0,3.83,2.15,0.34,420.950621
2021-04-09 18:00:00,15.33,3.84,9.58,46.19,0.0,2.42,1.55,-999.0,425.90645
2021-04-09 19:00:00,15.51,2.37,8.94,41.19,0.0,1.27,0.82,-999.0,453.572732
2021-04-09 20:00:00,14.64,2.36,8.5,43.44,0.0,1.59,1.08,-999.0,503.426824
2021-04-09 21:00:00,13.36,3.0,8.18,49.44,0.0,2.5,1.67,-999.0,501.651096
2021-04-09 22:00:00,12.3,3.4,7.84,54.5,0.0,3.22,2.08,-999.0,484.09265
2021-04-09 23:00:00,11.55,3.57,7.55,58.0,0.0,3.63,2.3,-999.0,458.235341
2021-04-10 00:00:00,11.06,3.42,7.24,59.25,0.0,3.69,2.34,-999.0,420.511574
2021-04-10 01:00:00,10.71,2.96,6.83,58.69,0.0,3.56,2.3,-999.0,382.634088
2021-04-10 02:00:00,10.23,2.43,6.33,58.31,0.0,3.49,2.28,-999.0,364.455666
2021-04-10 03:00:00,9.71,2.09,5.9,59.0,0.0,3.57,2.34,-999.0,354.563189
2021-04-10 04:00:00,9.12,1.71,5.42,59.75,0.0,3.79,2.47,-999.0,349.217708
2021-04-10 05:00:00,8.81,1.68,5.25,60.94,0.0,4.15,2.64,0.34,348.809843
2021-04-10 06:00:00,11.37,3.88,7.63,60.12,0.0,4.51,2.47,0.45,346.417068
2021-04-10 07:00:00,15.08,2.01,8.55,41.19,0.0,5.28,4.23,0.53,356.309528
2021-04-10 08:00:00,18.05,1.63,9.84,33.12,0.0,7.37,6.06,0.58,397.263684
2021-04-10 09:00:00,19.66,1.53,10.59,29.75,0.0,8.07,6.75,0.62,437.22601
2021-04-10 10:00:00,21.03,1.49,11.26,27.25,0.0,8.49,7.12,0.6,465.624409
2021-04-10 11:00:00,21.97,1.37,11.67,25.56,0.0,8.8,7.4,0.62,483.20874
2021-04-10 12:00:00,22.4,1.04,11.72,24.31,0.0,8.81,7.43,0.47,485.669077
2021-04-10 13:00:00,22.54,0.32,11.43,22.88,0.0,8.21,6.94,0.53,470.527552
2021-04-10 14:00:00,22.31,-0.28,11.01,22.19,0.0,6.89,5.83,0.45,462.48128
2021-04-10 15:00:00,21.8,-0.56,10.62,22.44,0.0,5.61,4.75,0.38,462.17512
2021-04-10 16:00:00,20.44,0.06,10.25,25.56,0.0,6.46,5.16,0.39,464.497936
2021-04-10 17:00:00,17.23,3.1,10.16,39.19,0.0,7.18,4.56,0.34,463.680033
2021-04-10 18:00:00,13.9,4.76,9.33,54.06,0.13,5.81,3.43,-999.0,460.772209
2021-04-10 19:00:00,12.39,4.96,8.68,60.62,0.04,3.11,2.12,-999.0,483.307794
2021-04-10 20:00:00,11.71,4.58,8.15,61.94,0.01,1.2,0.85,-999.0,529.030007
2021-04-10 21:00:00,11.24,4.42,7.83,63.19,0.0,0.61,0.4,-999.0,521.318988
2021-04-10 22:00:00,10.35,4.74,7.55,68.44,0.0,1.15,0.79,-999.0,499.634418
2021-04-10 23:00:00,9.59,4.86,7.23,72.44,0.0,1.25,0.87,-999.0,473.27937
2021-04-11 00:00:00,8.9,4.88,6.89,76.06,0.0,1.99,1.35,-999.0,433.215055
2021-04-11 01:00:00,8.2,4.9,6.55,79.69,0.0,3.34,2.01,-999.0,396.51689
2021-04-11 02:00:00,7.58,4.54,6.06,81.06,0.0,4.58,2.61,-999.0,373.378097
2021-04-11 03:00:00,6.87,4.22,5.54,83.19,0.01,5.5,3.01,-999.0,361.189538
2021-04-11 04:00:00,6.43,4.25,5.33,85.81,0.06,6.35,3.27,-999.0,356.956482
2021-04-11 05:00:00,6.43,4.5,5.47,87.38,0.03,6.86,3.45,0.33,355.496787
2021-04-11 06:00:00,9.33,5.23,7.28,75.31,0.01,6.15,4.75,0.44,352.645288
2021-04-11 07:00:00,12.77,5.69,9.23,61.94,0.0,7.37,5.89,0.56,359.113276
2021-04-11 08:00:00,16.77,4.4,10.59,43.75,0.0,12.02,9.66,0.66,399.400935
2021-04-11 09:00:00,18.98,3.73,11.35,36.31,0.0,13.71,11.25,0.63,439.897411
2021-04-11 10:00:00,19.7,3.26,11.48,33.62,0.02,13.78,11.59,0.65,468.957104
2021-04-11 11:00:00,19.39,3.36,11.37,34.56,0.04,13.37,11.39,0.63,485.771169
2021-04-11 12:00:00,17.76,3.44,10.6,38.5,0.03,13.1,11.09,0.47,491.754808
2021-04-11 13:00:00,15.94,3.76,9.85,44.19,0.03,12.27,10.24,0.38,473.214512
2021-04-11 14:00:00,14.71,4.28,9.5,49.56,0.05,11.22,9.25,0.45,458.324915
2021-04-11 15:00:00,14.08,4.66,9.37,52.94,0.09,10.21,8.37,0.4,448.497131
2021-04-11 16:00:00,13.63,4.91,9.27,55.5,0.14,9.62,7.78,0.18,454.285953
2021-04-11 17:00:00,12.26,5.32,8.79,62.44,0.28,8.45,5.94,0.18,460.199538
2021-04-11 18:00:00,10.15,5.83,8.0,74.44,0.0,7.69,4.04,-999.0,468.802527
2021-04-11 19:00:00,9.37,6.15,7.76,80.19,0.01,7.04,3.6,-999.0,483.81792
2021-04-11 20:00:00,8.65,6.45,7.55,85.88,0.03,6.42,3.19,-999.0,510.801504
2021-04-11 21:00:00,8.04,6.63,7.33,90.62,0.02,5.87,2.91,-999.0,505.970572
2021-04-11 22:00:00,7.49,6.65,7.08,94.31,0.01,5.87,2.87,-999.0,482.917052
2021-04-11 23:00:00,6.83,6.62,6.73,98.44,0.0,5.46,2.83,-999.0,462.174362
