YEAR,MO,DY,HR,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2020,6,3,1,50.94,0.0,4.33,2.73,-999.0
2020,6,3,2,50.0,0.0,3.9,2.55,-999.0
2020,6,3,3,48.44,0.0,3.42,2.29,-999.0
2020,6,3,4,46.56,0.0,2.81,1.95,0.46
2020,6,3,5,50.12,0.0,2.45,1.6,0.51
2020,6,3,6,37.44,0.0,2.2,1.78,0.66
2020,6,3,7,25.94,0.0,4.32,3.28,0.73
2020,6,3,8,19.0,0.0,7.16,5.71,0.77
2020,6,3,9,15.56,0.0,9.58,7.77,0.79
2020,6,3,10,13.31,0.0,11.23,9.22,0.8
2020,6,3,11,12.0,0.0,12.03,9.98,0.79
2020,6,3,12,11.06,0.0,11.85,9.91,0.8
2020,6,3,13,10.56,0.0,11.02,9.25,0.8
2020,6,3,14,10.62,0.0,10.22,8.58,0.79
2020,6,3,15,11.31,0.0,9.48,7.91,0.77
2020,6,3,16,12.56,0.0,8.71,7.12,0.73
2020,6,3,17,17.75,0.0,7.68,5.22,0.64
2020,6,3,18,32.0,0.0,7.33,3.5,0.44
2020,6,3,19,37.62,0.0,7.46,3.72,-999.0
2020,6,3,20,40.25,0.0,7.59,3.75,-999.0
2020,6,3,21,42.94,0.0,7.76,3.77,-999.0
2020,6,3,22,46.12,0.0,7.55,3.71,-999.0
2020,6,3,23,49.62,0.0,6.68,3.51,-999.0
2020,6,4,0,52.12,0.0,5.6,3.24,-999.0
2020,6,4,1,52.62,0.0,4.82,2.97,-999.0
2020,6,4,2,52.38,0.0,4.38,2.76,-999.0
2020,6,4,3,53.12,0.0,4.47,2.8,-999.0
2020,6,4,4,53.94,0.0,4.56,2.84,0.48
2020,6,4,5,54.94,0.0,4.5,2.49,0.53
2020,6,4,6,37.5,0.0,3.56,2.78,0.69
2020,6,4,7,25.62,0.0,5.01,3.98,0.76
2020,6,4,8,20.0,0.0,5.74,4.82,0.79
2020,6,4,9,17.0,0.0,6.39,5.43,0.8
2020,6,4,10,15.0,0.0,7.24,6.19,0.77
2020,6,4,11,13.5,0.0,8.17,7.02,0.8
2020,6,4,12,12.69,0.0,9.0,7.77,0.8
2020,6,4,13,12.31,0.0,9.46,8.15,0.8
2020,6,4,14,12.12,0.0,9.56,8.18,0.79
2020,6,4,15,12.25,0.0,9.4,7.97,0.77
2020,6,4,16,12.94,0.0,9.02,7.49,0.73
2020,6,4,17,16.06,0.0,8.2,6.02,0.64
2020,6,4,18,29.0,0.0,7.49,3.61,0.45
2020,6,4,19,36.44,0.0,6.9,3.56,-999.0
2020,6,4,20,39.94,0.0,5.79,3.27,-999.0
2020,6,4,21,42.19,0.0,5.08,3.03,-999.0
2020,6,4,22,43.94,0.0,4.78,2.91,-999.0
2020,6,4,23,45.5,0.0,4.61,2.84,-999.0
2020,6,5,0,46.81,0.0,4.5,2.8,-999.0
2020,6,5,1,47.81,0.0,4.42,2.78,-999.0
2020,6,5,2,48.69,0.0,4.37,2.75,-999.0
2020,6,5,3,49.44,0.0,4.27,2.7,-999.0
2020,6,5,4,50.12,0.0,4.07,2.61,0.49
2020,6,5,5,51.5,0.0,3.77,2.12,0.59
2020,6,5,6,34.12,0.0,2.79,2.48,0.72
2020,6,5,7,24.44,0.0,3.64,2.94,0.77
2020,6,5,8,16.94,0.0,4.6,3.91,0.8
2020,6,5,9,15.0,0.0,4.99,4.26,0.81
2020,6,5,10,13.81,0.0,5.47,4.68,0.81
2020,6,5,11,12.62,0.0,5.91,5.11,0.8
2020,6,5,12,12.0,0.0,6.24,5.45,0.81
2020,6,5,13,11.62,0.0,6.4,5.63,0.81
2020,6,5,14,11.5,0.0,6.37,5.62,0.8
2020,6,5,15,11.75,0.0,6.1,5.38,0.77
2020,6,5,16,12.31,0.0,5.7,4.95,0.73
2020,6,5,17,17.0,0.0,5.43,3.84,0.64
2020,6,5,18,33.19,0.0,5.67,2.94,0.44
2020,6,5,19,37.44,0.0,6.08,3.33,-999.0
2020,6,5,20,40.31,0.0,6.06,3.27,-999.0
2020,6,5,21,44.81,0.0,5.57,3.05,-999.0
2020,6,5,22,49.56,0.0,4.98,2.81,-999.0
2020,6,5,23,53.25,0.0,4.73,2.7,-999.0
2020,6,6,0,55.56,0.0,5.07,2.81,-999.0
2020,6,6,1,56.62,0.0,5.57,2.88,-999.0
2020,6,6,2,56.31,0.0,6.04,2.92,-999.0
2020,6,6,3,57.81,0.0,6.31,3.0,-999.0
2020,6,6,4,60.38,0.0,6.19,2.95,0.45
2020,6,6,5,54.56,0.0,5.32,3.55,0.49
2020,6,6,6,46.19,0.0,3.85,3.45,0.66
2020,6,6,7,32.19,0.0,5.01,4.2,0.75
2020,6,6,8,23.81,0.0,5.32,4.64,0.78
2020,6,6,9,20.81,0.0,5.14,4.56,0.8
2020,6,6,10,18.25,0.0,5.28,4.67,0.8
2020,6,6,11,16.06,0.0,5.61,4.97,0.8
2020,6,6,12,14.5,0.0,5.89,5.22,0.8
2020,6,6,13,13.5,0.0,6.02,5.35,0.8
2020,6,6,14,13.0,0.0,6.05,5.36,0.8
2020,6,6,15,13.19,0.0,5.92,5.2,0.77
2020,6,6,16,14.0,0.0,5.66,4.89,0.73
2020,6,6,17,17.31,0.0,5.28,3.98,0.65
2020,6,6,18,34.31,0.0,4.99,2.6,0.45
2020,6,6,19,41.31,0.0,5.59,3.08,-999.0
2020,6,6,20,48.75,0.0,6.93,4.39,-999.0
2020,6,6,21,61.88,0.0,8.08,5.53,-999.0
2020,6,6,22,75.38,0.0,7.63,6.1,-999.0
2020,6,6,23,82.06,0.0,6.84,5.36,-999.0
2020,6,7,0,82.69,0.0,6.43,4.58,-999.0
2020,6,7,1,81.88,0.0,6.67,4.4,-999.0
2020,6,7,2,83.25,0.0,6.53,3.9,-999.0
2020,6,7,3,84.62,0.0,6.86,3.81,-999.0
2020,6,7,4,85.31,0.0,7.09,3.93,0.45
2020,6,7,5,76.31,0.0,6.54,5.25,0.52
2020,6,7,6,63.88,0.0,6.83,5.88,0.67
2020,6,7,7,49.88,0.0,7.43,6.52,0.74
2020,6,7,8,35.81,0.0,6.77,6.2,0.77
2020,6,7,9,28.38,0.0,5.98,5.62,0.79
2020,6,7,10,24.44,0.0,5.59,5.33,0.8
2020,6,7,11,21.94,0.0,5.43,5.25,0.78
2020,6,7,12,20.38,0.0,5.53,5.35,0.79
2020,6,7,13,19.75,0.0,5.93,5.7,0.79
2020,6,7,14,20.31,0.0,6.45,6.12,0.77
2020,6,7,15,21.69,0.0,6.98,6.5,0.75
2020,6,7,16,24.19,0.0,7.51,6.8,0.7
2020,6,7,17,28.56,0.0,8.1,6.94,0.59
2020,6,7,18,37.12,0.0,8.1,5.86,0.4
2020,6,7,19,48.0,0.0,8.04,4.93,-999.0
2020,6,7,20,54.81,0.0,7.57,4.69,-999.0
2020,6,7,21,62.06,0.0,6.98,4.15,-999.0
2020,6,7,22,68.94,0.0,6.44,3.56,-999.0
2020,6,7,23,74.38,0.0,6.1,3.21,-999.0
2020,6,8,0,78.06,0.0,5.97,3.04,-999.0
2020,6,8,1,80.44,0.0,5.91,2.94,-999.0
2020,6,8,2,82.12,0.0,5.84,2.87,-999.0
2020,6,8,3,83.56,0.0,5.78,2.82,-999.0
2020,6,8,4,84.62,0.0,5.88,2.89,0.43
2020,6,8,5,73.56,0.0,5.71,4.54,0.48
2020,6,8,6,60.38,0.0,5.38,4.75,0.6
2020,6,8,7,43.38,0.0,8.19,6.8,0.66
2020,6,8,8,34.06,0.0,9.16,7.8,0.71
2020,6,8,9,28.62,0.0,9.15,7.93,0.76
2020,6,8,10,25.19,0.0,8.79,7.74,0.77
2020,6,8,11,23.0,0.0,8.36,7.44,0.79
2020,6,8,12,21.69,0.0,7.99,7.2,0.79
2020,6,8,13,21.0,0.0,7.82,7.09,0.79
2020,6,8,14,20.88,0.0,7.95,7.18,0.76
2020,6,8,15,21.56,0.0,8.22,7.33,0.68
2020,6,8,16,23.06,0.0,8.31,7.22,0.61
2020,6,8,17,26.06,0.0,8.1,6.54,0.51
2020,6,8,18,36.19,0.0,7.62,4.22,0.36
2020,6,8,19,45.0,0.0,7.95,3.73,-999.0
2020,6,8,20,47.81,0.0,8.27,4.06,-999.0
2020,6,8,21,52.62,0.0,8.0,4.01,-999.0
2020,6,8,22,58.38,0.0,7.31,3.63,-999.0
2020,6,8,23,63.19,0.0,6.76,3.34,-999.0
2020,6,9,0,66.62,0.0,6.45,3.12,-999.0
2020,6,9,1,68.56,0.0,6.43,3.07,-999.0
2020,6,9,2,68.56,0.0,6.66,3.17,-999.0
2020,6,9,3,66.31,0.0,7.1,3.38,-999.0
2020,6,9,4,61.81,0.0,7.59,3.62,0.44
2020,6,9,5,48.75,0.0,7.32,4.5,0.5
2020,6,9,6,37.06,0.0,7.19,5.84,0.66
2020,6,9,7,29.12,0.0,8.99,7.45,0.73
2020,6,9,8,25.56,0.0,8.89,7.63,0.77
2020,6,9,9,23.69,0.0,8.09,7.1,0.8
2020,6,9,10,22.0,0.0,7.29,6.5,0.8
2020,6,9,11,20.69,0.0,6.64,6.01,0.75
2020,6,9,12,19.69,0.0,6.35,5.83,0.73
2020,6,9,13,19.06,0.0,6.37,5.89,0.59
2020,6,9,14,19.5,0.0,6.82,6.25,0.61
2020,6,9,15,20.69,0.0,7.53,6.75,0.56
2020,6,9,16,22.38,0.0,8.3,7.18,0.52
2020,6,9,17,24.94,0.0,8.72,6.96,0.49
2020,6,9,18,33.0,0.01,8.3,4.98,0.33
2020,6,9,19,42.0,0.0,7.88,3.71,-999.0
2020,6,9,20,46.0,0.0,7.02,3.31,-999.0
2020,6,9,21,49.69,0.0,6.21,3.1,-999.0
2020,6,9,22,52.62,0.0,5.63,2.99,-999.0
2020,6,9,23,54.94,0.0,5.4,2.95,-999.0
2020,6,10,0,56.75,0.0,5.54,3.01,-999.0
2020,6,10,1,58.38,0.0,5.93,3.12,-999.0
2020,6,10,2,60.25,0.0,6.48,3.24,-999.0
2020,6,10,3,62.19,0.0,6.93,3.34,-999.0
2020,6,10,4,63.62,0.0,7.19,3.41,0.42
2020,6,10,5,54.69,0.0,6.76,4.16,0.47
2020,6,10,6,43.69,0.0,5.63,4.78,0.64
2020,6,10,7,29.5,0.0,7.34,6.09,0.71
2020,6,10,8,23.0,0.0,6.96,6.04,0.75
2020,6,10,9,19.88,0.0,5.86,5.2,0.77
2020,6,10,10,17.88,0.0,5.09,4.56,0.76
2020,6,10,11,16.44,0.0,4.74,4.28,0.78
2020,6,10,12,15.38,0.0,4.71,4.3,0.77
2020,6,10,13,14.69,0.0,4.75,4.36,0.76
2020,6,10,14,14.5,0.0,4.8,4.41,0.73
2020,6,10,15,15.12,0.0,4.86,4.43,0.69
2020,6,10,16,16.31,0.01,5.1,4.55,0.63
2020,6,10,17,21.06,0.03,5.66,4.11,0.56
2020,6,10,18,32.12,0.0,6.93,3.43,0.36
2020,6,10,19,35.62,0.0,8.23,4.08,-999.0
2020,6,10,20,36.94,0.0,8.2,4.08,-999.0
2020,6,10,21,41.81,0.0,6.77,3.29,-999.0
2020,6,10,22,45.56,0.0,5.45,2.95,-999.0
2020,6,10,23,47.88,0.0,4.36,2.59,-999.0
2020,6,11,0,48.31,0.0,3.52,2.21,-999.0
2020,6,11,1,49.25,0.0,3.21,2.08,-999.0
2020,6,11,2,51.31,0.0,3.49,2.24,-999.0
2020,6,11,3,53.38,0.0,3.92,2.47,-999.0
2020,6,11,4,54.69,0.0,4.18,2.6,0.44
2020,6,11,5,51.81,0.0,4.26,2.31,0.51
2020,6,11,6,34.31,0.0,4.02,3.34,0.66
2020,6,11,7,21.25,0.0,4.98,4.28,0.73
2020,6,11,8,17.5,0.0,4.35,3.93,0.77
2020,6,11,9,16.19,0.0,3.62,3.36,0.8
2020,6,11,10,15.5,0.0,3.01,2.86,0.79
2020,6,11,11,15.06,0.0,2.58,2.49,0.72
2020,6,11,12,14.44,0.0,2.25,2.2,0.7
2020,6,11,13,13.94,0.0,1.96,1.95,0.64
2020,6,11,14,13.56,0.0,1.7,1.71,0.65
2020,6,11,15,13.5,0.0,1.49,1.52,0.59
2020,6,11,16,13.88,0.0,1.41,1.42,0.53
2020,6,11,17,16.81,0.0,1.48,1.26,0.51
2020,6,11,18,33.0,0.0,2.17,1.42,0.38
2020,6,11,19,33.94,0.0,3.0,1.97,-999.0
2020,6,11,20,38.38,0.0,3.69,2.29,-999.0
2020,6,11,21,43.06,0.0,4.37,2.56,-999.0
2020,6,11,22,46.06,0.0,4.68,2.66,-999.0
2020,6,11,23,47.75,0.0,4.26,2.5,-999.0
2020,6,12,0,47.81,0.0,3.54,2.15,-999.0
2020,6,12,1,47.94,0.0,2.89,1.81,-999.0
2020,6,12,2,48.0,0.0,2.41,1.56,-999.0
2020,6,12,3,48.94,0.0,2.02,1.33,-999.0
2020,6,12,4,49.44,0.0,1.63,1.09,0.43
2020,6,12,5,51.69,0.0,1.11,0.7,0.47
2020,6,12,6,37.94,0.0,0.92,0.78,0.66
2020,6,12,7,24.12,0.0,1.85,1.52,0.73
2020,6,12,8,19.19,0.0,2.77,2.33,0.77
2020,6,12,9,16.81,0.0,3.75,3.21,0.79
2020,6,12,10,14.88,0.0,5.07,4.41,0.8
2020,6,12,11,13.31,0.0,6.43,5.6,0.79
2020,6,12,12,11.81,0.0,7.55,6.59,0.8
2020,6,12,13,10.5,0.0,8.27,7.24,0.8
2020,6,12,14,9.62,0.0,8.7,7.59,0.79
2020,6,12,15,9.31,0.0,8.88,7.69,0.77
2020,6,12,16,9.88,0.0,8.77,7.42,0.73
2020,6,12,17,12.5,0.0,8.15,6.09,0.63
2020,6,12,18,23.94,0.0,7.67,3.73,0.45
2020,6,12,19,30.81,0.0,7.85,3.73,-999.0
2020,6,12,20,33.5,0.0,7.91,3.79,-999.0
2020,6,12,21,36.81,0.0,7.67,3.7,-999.0
2020,6,12,22,40.5,0.0,7.15,3.49,-999.0
2020,6,12,23,44.06,0.0,6.61,3.34,-999.0
2020,6,13,0,47.06,0.0,6.12,3.2,-999.0
2020,6,13,1,49.56,0.0,5.77,3.09,-999.0
2020,6,13,2,51.75,0.0,5.45,2.99,-999.0
2020,6,13,3,53.81,0.0,5.09,2.88,-999.0
2020,6,13,4,55.56,0.0,4.82,2.8,0.46
2020,6,13,5,50.19,0.0,4.3,2.51,0.56
2020,6,13,6,37.75,0.0,3.06,2.83,0.72
2020,6,13,7,26.62,0.0,2.46,2.31,0.78
2020,6,13,8,19.06,0.0,2.14,1.89,0.8
2020,6,13,9,15.31,0.0,3.11,2.72,0.82
2020,6,13,10,12.75,0.0,3.69,3.23,0.82
2020,6,13,11,11.12,0.0,4.12,3.63,0.8
2020,6,13,12,9.94,0.0,4.65,4.12,0.8
2020,6,13,13,9.25,0.0,5.28,4.68,0.8
2020,6,13,14,8.69,0.0,5.85,5.18,0.8
2020,6,13,15,8.56,0.0,6.31,5.54,0.77
2020,6,13,16,9.0,0.0,6.61,5.69,0.73
2020,6,13,17,12.12,0.0,6.64,4.84,0.64
2020,6,13,18,25.69,0.0,6.6,3.26,0.45
2020,6,13,19,31.75,0.0,6.8,3.56,-999.0
2020,6,13,20,34.5,0.0,7.05,3.61,-999.0
2020,6,13,21,37.75,0.0,7.17,3.63,-999.0
2020,6,13,22,42.19,0.0,6.67,3.42,-999.0
2020,6,13,23,46.19,0.0,6.09,3.15,-999.0
2020,6,14,0,49.25,0.0,5.53,2.94,-999.0
2020,6,14,1,51.44,0.0,5.15,2.83,-999.0
2020,6,14,2,53.0,0.0,4.97,2.81,-999.0
2020,6,14,3,54.38,0.0,4.86,2.8,-999.0
2020,6,14,4,55.31,0.0,4.63,2.73,0.47
2020,6,14,5,48.69,0.0,4.14,2.47,0.58
2020,6,14,6,36.06,0.0,3.01,2.76,0.72
2020,6,14,7,24.0,0.0,2.99,2.63,0.78
2020,6,14,8,16.88,0.0,4.17,3.64,0.8
2020,6,14,9,13.5,0.0,5.01,4.4,0.82
2020,6,14,10,11.25,0.0,6.01,5.24,0.82
2020,6,14,11,10.25,0.0,6.97,6.09,0.8
2020,6,14,12,9.81,0.0,7.72,6.76,0.81
2020,6,14,13,9.5,0.0,8.19,7.17,0.77
2020,6,14,14,9.5,0.0,8.42,7.34,0.8
2020,6,14,15,9.75,0.0,8.34,7.2,0.78
2020,6,14,16,10.31,0.0,7.98,6.77,0.74
2020,6,14,17,12.25,0.0,7.32,5.61,0.66
2020,6,14,18,24.62,0.0,6.76,3.33,0.47
2020,6,14,19,31.19,0.0,7.0,3.56,-999.0
2020,6,14,20,33.19,0.0,7.26,3.61,-999.0
2020,6,14,21,35.75,0.0,7.46,3.63,-999.0
2020,6,14,22,38.69,0.0,7.7,3.67,-999.0
2020,6,14,23,41.56,0.0,8.05,3.79,-999.0
2020,6,15,0,44.5,0.0,8.28,3.92,-999.0
2020,6,15,1,47.69,0.0,8.24,3.9,-999.0
2020,6,15,2,50.56,0.0,7.97,3.76,-999.0
2020,6,15,3,53.56,0.0,7.39,3.5,-999.0
2020,6,15,4,55.69,0.0,6.84,3.31,0.46
2020,6,15,5,46.88,0.0,6.15,3.68,0.57
2020,6,15,6,37.06,0.0,4.43,4.04,0.71
2020,6,15,7,27.56,0.0,6.24,5.1,0.77
2020,6,15,8,20.25,0.0,6.42,5.63,0.8
2020,6,15,9,16.81,0.0,5.96,5.29,0.81
2020,6,15,10,14.5,0.0,5.8,5.18,0.81
2020,6,15,11,12.88,0.0,5.76,5.17,0.8
2020,6,15,12,11.88,0.0,5.77,5.15,0.81
2020,6,15,13,11.31,0.0,5.76,5.13,0.81
2020,6,15,14,11.19,0.0,5.61,5.0,0.8
2020,6,15,15,11.62,0.0,5.38,4.75,0.77
2020,6,15,16,12.81,0.0,4.96,4.32,0.7
2020,6,15,17,16.94,0.0,4.36,3.28,0.59
2020,6,15,18,34.88,0.0,4.36,2.42,0.42
2020,6,15,19,37.19,0.0,6.75,3.59,-999.0
2020,6,15,20,42.0,0.0,9.57,5.95,-999.0
2020,6,15,21,53.06,0.0,9.31,6.42,-999.0
2020,6,15,22,62.19,0.0,7.45,4.76,-999.0
2020,6,15,23,69.62,0.0,6.26,3.33,-999.0
2020,6,16,0,75.81,0.0,5.56,2.67,-999.0
2020,6,16,1,80.19,0.0,4.92,2.5,-999.0
2020,6,16,2,82.56,0.0,4.22,2.4,-999.0
2020,6,16,3,82.44,0.0,3.63,2.23,-999.0
2020,6,16,4,80.19,0.0,3.3,2.1,0.46
2020,6,16,5,69.19,0.0,3.14,2.0,0.51
2020,6,16,6,56.25,0.0,2.42,2.28,0.69
2020,6,16,7,37.44,0.0,3.24,2.69,0.75
2020,6,16,8,26.0,0.0,3.92,3.45,0.78
2020,6,16,9,22.81,0.0,4.1,3.65,0.8
2020,6,16,10,20.75,0.0,4.12,3.71,0.8
2020,6,16,11,19.06,0.0,4.15,3.74,0.74
2020,6,16,12,17.69,0.0,4.41,3.97,0.73
2020,6,16,13,16.75,0.0,4.69,4.21,0.65
2020,6,16,14,16.44,0.0,4.74,4.24,0.66
2020,6,16,15,16.62,0.0,4.51,4.02,0.62
2020,6,16,16,17.38,0.0,4.05,3.58,0.56
2020,6,16,17,21.06,0.0,3.46,2.64,0.49
2020,6,16,18,38.31,0.0,3.4,2.01,0.37
2020,6,16,19,40.25,0.0,4.04,2.52,-999.0
2020,6,16,20,43.0,0.0,4.75,2.83,-999.0
2020,6,16,21,45.69,0.0,5.21,2.96,-999.0
2020,6,16,22,48.88,0.0,5.27,2.93,-999.0
2020,6,16,23,51.75,0.0,4.93,2.77,-999.0
2020,6,17,0,54.19,0.0,4.55,2.63,-999.0
2020,6,17,1,55.38,0.0,4.32,2.55,-999.0
2020,6,17,2,55.88,0.0,4.13,2.49,-999.0
2020,6,17,3,56.0,0.0,4.03,2.47,-999.0
2020,6,17,4,56.44,0.0,4.07,2.5,0.44
2020,6,17,5,53.56,0.0,4.16,2.25,0.48
2020,6,17,6,39.19,0.0,3.66,3.16,0.65
2020,6,17,7,25.75,0.0,4.48,3.76,0.73
2020,6,17,8,17.56,0.0,4.87,4.24,0.76
2020,6,17,9,15.0,0.0,5.02,4.41,0.78
2020,6,17,10,13.5,0.0,5.13,4.53,0.79
2020,6,17,11,12.38,0.0,5.09,4.49,0.79
2020,6,17,12,11.56,0.0,4.97,4.38,0.8
2020,6,17,13,11.19,0.0,4.83,4.23,0.8
2020,6,17,14,11.0,0.0,4.65,4.04,0.78
2020,6,17,15,11.38,0.0,4.44,3.82,0.75
2020,6,17,16,12.12,0.0,4.14,3.49,0.7
2020,6,17,17,18.69,0.0,3.48,2.16,0.63
2020,6,17,18,31.06,0.0,2.98,1.59,0.35
2020,6,17,19,32.31,0.0,3.04,1.65,-999.0
2020,6,17,20,33.5,0.0,2.8,1.55,-999.0
2020,6,17,21,35.12,0.0,1.86,1.11,-999.0
2020,6,17,22,37.19,0.0,1.41,0.99,-999.0
2020,6,17,23,38.69,0.0,1.49,1.04,-999.0
2020,6,18,0,40.19,0.0,1.76,1.19,-999.0
2020,6,18,1,43.31,0.0,2.14,1.44,-999.0
2020,6,18,2,47.62,0.0,2.59,1.71,-999.0
2020,6,18,3,50.81,0.0,3.21,1.95,-999.0
2020,6,18,4,52.75,0.0,3.59,2.06,0.47
2020,6,18,5,48.94,0.0,3.67,2.11,0.52
2020,6,18,6,35.19,0.0,3.64,2.91,0.66
2020,6,18,7,24.19,0.0,4.63,3.84,0.74
2020,6,18,8,18.19,0.0,4.58,3.9,0.79
2020,6,18,9,14.38,0.0,3.87,3.28,0.8
2020,6,18,10,11.81,0.0,3.3,2.75,0.81
2020,6,18,11,10.0,0.0,2.97,2.46,0.8
2020,6,18,12,8.81,0.0,3.0,2.55,0.8
2020,6,18,13,7.94,0.0,3.26,2.87,0.8
2020,6,18,14,7.44,0.0,3.58,3.2,0.79
2020,6,18,15,7.25,0.0,3.86,3.48,0.76
2020,6,18,16,7.44,0.0,3.92,3.47,0.7
2020,6,18,17,13.12,0.0,3.55,2.34,0.61
2020,6,18,18,26.81,0.0,2.67,1.56,0.41
2020,6,18,19,25.75,0.0,1.4,1.0,-999.0
2020,6,18,20,26.75,0.0,1.03,0.66,-999.0
2020,6,18,21,29.94,0.0,1.34,0.71,-999.0
2020,6,18,22,34.06,0.0,0.93,0.6,-999.0
2020,6,18,23,40.75,0.0,1.02,0.78,-999.0
2020,6,19,0,44.5,0.0,1.33,0.93,-999.0
2020,6,19,1,47.06,0.0,1.38,0.94,-999.0
2020,6,19,2,48.94,0.0,1.4,0.93,-999.0
2020,6,19,3,50.31,0.0,1.32,0.89,-999.0
2020,6,19,4,50.88,0.0,1.17,0.8,0.47
2020,6,19,5,50.0,0.0,1.01,0.62,0.53
2020,6,19,6,37.5,0.0,0.49,0.56,0.69
2020,6,19,7,24.69,0.0,0.99,0.65,0.76
2020,6,19,8,15.31,0.0,2.98,2.45,0.8
2020,6,19,9,11.69,0.0,4.03,3.4,0.81
2020,6,19,10,9.44,0.0,4.64,3.95,0.8
2020,6,19,11,7.88,0.0,5.04,4.29,0.8
2020,6,19,12,6.75,0.0,5.57,4.79,0.81
2020,6,19,13,5.94,0.0,6.3,5.44,0.81
2020,6,19,14,5.56,0.0,7.02,6.06,0.8
2020,6,19,15,5.62,0.0,7.63,6.54,0.79
2020,6,19,16,6.44,0.0,8.06,6.73,0.74
2020,6,19,17,9.44,0.0,7.96,5.59,0.66
2020,6,19,18,19.81,0.0,7.74,3.68,0.45
2020,6,19,19,26.62,0.0,7.56,3.71,-999.0
2020,6,19,20,30.62,0.0,7.15,3.55,-999.0
2020,6,19,21,35.19,0.0,6.25,3.26,-999.0
2020,6,19,22,39.0,0.0,5.3,2.95,-999.0
2020,6,19,23,41.81,0.0,4.81,2.79,-999.0
2020,6,20,0,43.69,0.0,4.35,2.63,-999.0
2020,6,20,1,44.62,0.0,3.83,2.42,-999.0
2020,6,20,2,44.94,0.0,3.36,2.2,-999.0
2020,6,20,3,45.25,0.0,3.0,2.01,-999.0
2020,6,20,4,45.12,0.0,2.57,1.77,0.48
2020,6,20,5,44.94,0.0,1.86,1.25,0.52
2020,6,20,6,34.0,0.0,0.85,0.84,0.68
2020,6,20,7,22.62,0.0,2.82,2.13,0.76
2020,6,20,8,15.19,0.0,5.05,4.34,0.79
2020,6,20,9,11.56,0.0,6.22,5.35,0.81
2020,6,20,10,9.31,0.0,7.44,6.37,0.81
2020,6,20,11,8.0,0.0,8.8,7.52,0.8
2020,6,20,12,7.38,0.0,10.15,8.7,0.8
2020,6,20,13,7.06,0.0,11.13,9.53,0.79
2020,6,20,14,7.0,0.0,11.59,9.88,0.8
2020,6,20,15,7.06,0.0,11.69,9.87,0.78
2020,6,20,16,7.44,0.0,11.65,9.64,0.73
2020,6,20,17,8.56,0.0,11.09,8.69,0.65
2020,6,20,18,12.75,0.0,9.9,5.82,0.44
2020,6,20,19,19.88,0.0,9.51,4.47,-999.0
2020,6,20,20,23.81,0.0,8.96,4.29,-999.0
2020,6,20,21,28.81,0.0,8.35,3.97,-999.0
2020,6,20,22,33.38,0.0,7.69,3.66,-999.0
2020,6,20,23,37.31,0.0,7.12,3.43,-999.0
2020,6,21,0,40.12,0.0,6.99,3.36,-999.0
2020,6,21,1,42.12,0.0,6.86,3.37,-999.0
2020,6,21,2,44.38,0.0,6.29,3.24,-999.0
2020,6,21,3,46.31,0.0,5.6,3.05,-999.0
2020,6,21,4,47.56,0.0,4.94,2.83,0.48
2020,6,21,5,42.81,0.0,4.21,2.5,0.52
2020,6,21,6,29.81,0.0,3.94,3.25,0.68
2020,6,21,7,23.25,0.0,4.99,4.29,0.75
2020,6,21,8,20.19,0.0,5.23,4.55,0.78
2020,6,21,9,17.44,0.0,5.63,4.92,0.8
2020,6,21,10,15.38,0.0,6.18,5.42,0.8
2020,6,21,11,14.06,0.0,6.77,5.92,0.78
2020,6,21,12,13.44,0.0,7.32,6.41,0.8
2020,6,21,13,13.38,0.0,7.84,6.84,0.79
2020,6,21,14,13.88,0.0,8.34,7.24,0.77
2020,6,21,15,15.12,0.0,8.72,7.51,0.73
2020,6,21,16,17.0,0.0,8.93,7.57,0.66
2020,6,21,17,19.94,0.0,8.91,7.26,0.55
2020,6,21,18,26.69,0.0,8.35,5.25,0.37
2020,6,21,19,36.25,0.0,7.97,3.94,-999.0
2020,6,21,20,40.75,0.0,7.84,4.02,-999.0
2020,6,21,21,45.25,0.0,7.51,3.87,-999.0
2020,6,21,22,49.81,0.0,7.07,3.59,-999.0
2020,6,21,23,54.12,0.0,6.68,3.37,-999.0
2020,6,22,0,58.06,0.0,6.37,3.18,-999.0
2020,6,22,1,61.94,0.0,6.13,3.04,-999.0
2020,6,22,2,65.75,0.0,5.89,2.87,-999.0
2020,6,22,3,69.31,0.0,5.59,2.73,-999.0
2020,6,22,4,71.94,0.0,5.25,2.61,0.47
2020,6,22,5,62.69,0.0,4.43,3.35,0.46
2020,6,22,6,51.94,0.0,5.26,4.35,0.64
2020,6,22,7,43.5,0.0,4.92,4.39,0.72
2020,6,22,8,36.94,0.0,4.38,3.95,0.75
2020,6,22,9,31.12,0.0,4.24,3.85,0.75
2020,6,22,10,26.62,0.0,4.29,3.91,0.77
2020,6,22,11,23.44,0.0,4.37,4.01,0.77
2020,6,22,12,21.38,0.0,4.47,4.11,0.77
2020,6,22,13,20.19,0.0,4.64,4.26,0.78
2020,6,22,14,19.75,0.0,4.86,4.46,0.75
2020,6,22,15,20.06,0.0,5.03,4.58,0.69
2020,6,22,16,21.0,0.0,5.08,4.56,0.66
2020,6,22,17,22.94,0.0,4.94,4.28,0.59
2020,6,22,18,33.56,0.0,4.67,2.56,0.42
2020,6,22,19,41.75,0.0,4.66,2.65,-999.0
