DateTime,Load
1399/01/22 H13,298.878716
1399/01/22 H14,298.949533
1399/01/22 H15,299.724967
1399/01/22 H16,292.692689
1399/01/22 H17,289.388753
1399/01/22 H18,292.354702
1399/01/22 H19,303.520203
1399/01/22 H20,333.186471
1399/01/22 H21,382.598085
1399/01/22 H22,384.469917
1399/01/22 H23,373.722205
1399/01/22 H24,357.180283
1399/01/23 H1,330.925727
1399/01/23 H2,292.981051
1399/01/23 H3,267.872363
1399/01/23 H4,257.396765
1399/01/23 H5,252.312024
1399/01/23 H6,252.151682
1399/01/23 H7,249.553592
1399/01/23 H8,249.069458
1399/01/23 H9,268.798256
1399/01/23 H10,295.389349
1399/01/23 H11,319.674167
1399/01/23 H12,337.803037
1399/01/23 H13,344.902517
1399/01/23 H14,336.342661
1399/01/23 H15,328.672275
1399/01/23 H16,325.173096
1399/01/23 H17,324.631404
1399/01/23 H18,324.828041
1399/01/23 H19,327.797545
1399/01/23 H20,356.400289
1399/01/23 H21,409.860811
1399/01/23 H22,404.159628
1399/01/23 H23,387.816601
1399/01/23 H24,369.708446
1399/01/24 H1,338.444997
1399/01/24 H2,300.521941
1399/01/24 H3,277.412885
1399/01/24 H4,265.308553
1399/01/24 H5,259.884413
1399/01/24 H6,259.607533
1399/01/24 H7,255.783071
1399/01/24 H8,255.61877
1399/01/24 H9,277.40261
1399/01/24 H10,304.473228
1399/01/24 H11,328.1262
1399/01/24 H12,342.887396
1399/01/24 H13,348.809531
1399/01/24 H14,337.167018
1399/01/24 H15,331.04298
1399/01/24 H16,327.688517
1399/01/24 H17,329.945859
1399/01/24 H18,333.731546
1399/01/24 H19,338.746222
1399/01/24 H20,366.607494
1399/01/24 H21,412.559029
1399/01/24 H22,403.738022
1399/01/24 H23,388.723081
1399/01/24 H24,368.993189
1399/01/25 H1,339.046022
1399/01/25 H2,301.663097
1399/01/25 H3,278.722979
1399/01/25 H4,267.153695
1399/01/25 H5,262.970126
1399/01/25 H6,261.729267
1399/01/25 H7,257.928257
1399/01/25 H8,256.616766
1399/01/25 H9,279.593188
1399/01/25 H10,310.388446
1399/01/25 H11,333.173544
1399/01/25 H12,348.249762
1399/01/25 H13,356.316013
1399/01/25 H14,342.46705
1399/01/25 H15,334.175895
1399/01/25 H16,333.285076
1399/01/25 H17,331.31736
1399/01/25 H18,335.59915
1399/01/25 H19,340.937927
1399/01/25 H20,366.40003
1399/01/25 H21,414.781957
1399/01/25 H22,406.981762
1399/01/25 H23,390.273663
1399/01/25 H24,370.371328
1399/01/26 H1,340.518853
1399/01/26 H2,302.959795
1399/01/26 H3,277.623234
1399/01/26 H4,265.532769
1399/01/26 H5,262.111441
1399/01/26 H6,262.529994
1399/01/26 H7,258.502659
