datetime,Load,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,Load_previous_hour,Load_same_hour_previous_day,Load_same_hour_previous_week
2021-08-21 07:00:00+00:00,509.513126,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025206,501.501057,477.369359,524.104751
2021-08-21 08:00:00+00:00,546.510367,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,509.513126,504.616349,566.651412
2021-08-21 09:00:00+00:00,589.406085,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,546.510367,534.288306,587.680476
2021-08-21 10:00:00+00:00,622.010383,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,589.406085,572.332733,590.628269
2021-08-21 11:00:00+00:00,645.565845,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,622.010383,600.423206,567.644288
2021-08-21 12:00:00+00:00,657.677304,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,645.565845,614.07701,549.967278
2021-08-21 13:00:00+00:00,630.808277,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890684,657.677304,600.986338,513.258413
2021-08-21 14:00:00+00:00,629.498168,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,630.808277,598.844379,519.08447
2021-08-21 15:00:00+00:00,629.181304,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,629.498168,592.122277,539.144396
2021-08-21 16:00:00+00:00,633.447344,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,629.181304,591.592357,569.999609
2021-08-21 17:00:00+00:00,645.012736,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,633.447344,602.535217,574.359936
2021-08-21 18:00:00+00:00,639.650747,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,645.012736,597.842768,531.834883
