datetime,Load,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,ALLSKY_SFC_LW_DWN
2020-07-08 16:00:00,624.191174,5.19,13.81,0.0,80.61,2.56,106.28,2.78,108.49,235.86,353.05,631.08,0.05,61.37,99.8,145.45,12.81,0.21,1.02,32.3,1.3,16.8,432.1
2020-07-08 17:00:00,644.453064,5.31,15.25,0.0,80.63,2.45,109.76,2.91,111.06,130.25,169.8,376.27,0.22,73.4,52.83,67.95,6.52,0.05,0.25,30.93,1.55,16.24,401.73
2020-07-08 18:00:00,645.71567,6.35,22.44,0.0,80.66,2.03,107.95,3.68,107.82,33.84,34.62,115.52,0.2,84.97,12.67,13.98,1.6,0.01,0.02,27.48,4.15,15.82,385.55
2020-07-08 19:00:00,642.775952,6.04,24.75,0.0,80.7,2.72,106.87,5.03,106.8,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.01,3.47,14.24,382.88
2020-07-08 20:00:00,659.874944,5.8,25.56,0.0,80.75,3.14,109.2,6.27,109.29,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.73,2.85,13.29,378.3
2020-07-08 21:00:00,695.998888,5.55,26.62,0.0,80.77,3.22,112.71,6.87,113.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.4,2.28,12.34,378.75
2020-07-08 22:00:00,676.883744,5.37,27.62,0.0,80.77,3.24,117.24,6.99,118.2,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.26,1.81,11.54,378.88
2020-07-08 23:00:00,647.427439,5.25,28.81,0.0,80.75,3.2,121.01,6.87,121.99,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.17,1.47,10.82,380.17
2020-07-09 00:00:00,606.746611,5.19,30.0,0.0,80.73,3.17,121.69,6.68,122.57,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.26,1.26,10.26,375.12
2020-07-09 01:00:00,561.719205,5.13,31.19,0.0,80.71,3.18,120.53,6.34,121.4,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.49,1.14,9.82,367.9
2020-07-09 02:00:00,530.748378,5.13,32.12,0.0,80.7,3.12,118.23,5.88,119.08,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.97,1.08,9.53,333.85
2020-07-09 03:00:00,516.151651,5.13,32.94,0.0,80.71,3.04,115.11,5.47,116.02,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.59,1.12,9.35,365.27
2020-07-09 04:00:00,505.388328,5.13,33.69,0.0,80.73,2.96,112.03,5.21,112.76,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.31,1.18,9.24,367.23
2020-07-09 05:00:00,499.066372,5.37,30.38,0.0,80.76,2.63,108.86,5.06,109.67,69.35,77.75,197.58,0.26,81.38,28.55,31.88,3.52,0.02,0.05,19.65,1.76,10.7,333.88
2020-07-09 06:00:00,488.758143,5.19,23.19,0.0,80.79,3.78,107.57,4.44,109.42,208.87,249.2,451.48,0.21,69.95,86.42,104.55,10.65,0.12,0.58,23.44,1.26,12.35,359.92
2020-07-09 07:00:00,507.074521,5.19,17.94,0.0,80.81,4.07,117.4,4.66,120.78,384.53,446.3,701.12,0.12,57.84,163.08,190.48,20.45,0.39,1.92,27.77,1.29,14.53,373.02
2020-07-09 08:00:00,554.997018,5.31,15.5,0.0,80.81,3.84,128.15,4.28,131.6,588.79,637.52,922.3,0.13,45.55,254.05,273.7,32.34,0.82,4.23,30.77,1.69,16.23,379.65
2020-07-09 09:00:00,603.64154,5.43,14.38,0.0,80.8,3.6,135.44,4.01,138.32,766.77,780.9,1099.92,0.14,33.36,330.12,333.98,42.08,1.26,6.5,32.53,1.99,17.26,368.58
2020-07-09 10:00:00,642.859052,5.49,13.56,0.0,80.78,3.48,142.49,3.88,145.0,799.48,890.7,1221.9,0.16,21.9,349.33,381.75,45.48,1.52,8.0,33.72,2.15,17.94,397.42
2020-07-09 11:00:00,669.568459,5.55,13.12,0.0,80.74,3.26,151.53,3.66,153.76,708.82,977.05,1279.9,0.18,13.62,318.4,423.88,43.12,1.55,8.27,34.5,2.29,18.4,431.7
2020-07-09 12:00:00,679.402931,5.62,12.88,0.0,80.7,2.84,159.57,3.21,161.43,606.52,970.6,1269.98,0.19,15.35,271.15,422.02,37.2,1.34,6.98,34.93,2.38,18.65,465.73
2020-07-09 13:00:00,629.272687,5.68,12.94,0.0,80.67,2.32,164.74,2.64,166.5,574.31,879.02,1192.75,0.22,25.09,254.38,378.65,33.89,1.14,5.7,35.08,2.58,18.83,454.9
2020-07-09 14:00:00,616.828197,5.8,13.44,0.0,80.64,1.91,160.6,2.18,163.12,480.35,752.1,1053.52,0.21,36.88,210.17,323.75,27.91,0.84,4.35,34.78,2.87,18.83,461.7
2020-07-09 15:00:00,616.742557,5.98,14.5,0.0,80.64,2.09,143.52,2.3,146.8,391.47,576.7,861.77,0.21,49.12,170.8,246.73,22.33,0.55,2.85,34.02,3.32,18.67,437.3
2020-07-09 16:00:00,620.141029,6.29,16.38,0.0,80.66,2.79,129.54,3.02,132.38,248.66,367.35,630.52,0.2,61.4,104.62,153.83,13.23,0.23,1.12,32.7,4.0,18.35,437.25
2020-07-09 17:00:00,639.229461,6.71,19.38,0.0,80.71,3.32,121.7,3.76,124.15,116.59,172.25,375.55,0.21,73.43,47.75,70.3,5.95,0.05,0.25,30.83,4.87,17.85,413.65
2020-07-09 18:00:00,633.80372,7.57,25.56,0.04,80.76,2.37,113.52,4.32,115.17,30.66,33.05,114.6,0.2,85.01,11.6,13.5,1.47,0.01,0.02,28.25,6.68,17.47,397.92
2020-07-09 19:00:00,633.396069,8.18,31.06,0.02,80.8,2.39,103.22,4.9,105.46,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.23,7.83,17.03,393.45
2020-07-09 20:00:00,653.934369,8.24,33.12,0.01,80.84,2.71,94.96,5.47,97.63,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.26,7.93,16.59,399.02
2020-07-09 21:00:00,688.078106,8.18,34.62,0.01,80.84,3.01,91.34,5.98,94.42,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.33,7.75,16.04,392.85
2020-07-09 22:00:00,671.804157,8.06,36.25,0.01,80.84,3.54,90.0,6.47,93.6,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.39,7.58,15.49,373.33
2020-07-09 23:00:00,643.431016,7.93,38.25,0.0,80.84,4.03,87.33,6.67,91.01,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.18,7.27,14.73,373.42
2020-07-10 00:00:00,606.437683,7.63,39.81,0.0,80.85,4.39,82.12,6.73,85.81,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.9,6.69,13.8,370.85
2020-07-10 01:00:00,564.536951,7.51,42.62,0.0,80.86,4.96,78.92,7.27,82.4,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.56,6.44,13.01,357.67
2020-07-10 02:00:00,534.643522,7.45,45.12,0.0,80.87,5.64,79.39,8.08,82.39,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.6,6.4,12.5,345.98
2020-07-10 03:00:00,515.572774,7.45,46.12,0.0,80.89,5.8,81.4,8.63,84.34,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.2,6.4,12.3,339.52
2020-07-10 04:00:00,504.879053,7.26,45.88,0.0,80.92,5.81,84.6,8.95,87.55,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.92,6.07,11.99,331.67
2020-07-10 05:00:00,497.073175,6.96,40.75,0.0,80.95,6.68,88.12,8.53,90.52,67.83,66.77,194.8,0.27,81.49,27.5,26.92,3.4,0.02,0.05,19.14,5.44,12.29,327.48
2020-07-10 06:00:00,479.621426,6.53,32.12,0.0,80.99,7.54,91.13,9.13,94.76,224.46,221.9,449.5,0.27,70.04,88.35,89.9,10.38,0.1,0.52,21.91,4.44,13.18,333.55
2020-07-10 07:00:00,482.993225,5.86,24.06,0.0,81.02,8.97,103.44,10.68,106.84,412.04,409.62,699.42,0.07,57.92,168.42,170.58,20.22,0.36,1.77,25.01,3.02,14.02,342.48
2020-07-10 08:00:00,508.406453,5.37,18.75,0.0,81.02,9.01,112.59,10.46,115.82,618.86,617.8,920.9,0.12,45.63,262.05,262.38,32.55,0.78,3.9,27.73,1.8,14.76,348.2
2020-07-10 09:00:00,542.001866,5.13,15.44,0.0,81.0,8.25,117.46,9.34,121.18,792.5,802.02,1098.83,0.15,33.45,343.67,345.35,44.46,1.31,6.75,30.18,1.14,15.65,353.73
2020-07-10 10:00:00,578.993432,5.07,13.62,0.0,80.96,7.46,118.26,8.26,122.61,897.34,921.1,1221.05,0.16,22.01,395.02,397.95,52.16,1.72,9.15,32.14,0.99,16.56,364.75
2020-07-10 11:00:00,607.187094,5.0,12.5,0.0,80.9,6.78,115.59,7.35,120.55,968.33,1009.23,1279.25,0.19,13.75,436.52,440.27,59.57,2.09,11.35,33.61,0.95,17.28,366.08
2020-07-10 12:00:00,620.148632,5.0,11.94,0.0,80.83,6.38,113.24,6.82,118.15,775.62,997.1,1269.45,0.19,15.44,350.42,435.45,48.51,1.72,9.02,34.36,0.86,17.61,424.02
2020-07-10 13:00:00,596.601693,4.94,11.56,0.0,80.78,6.15,112.23,6.58,116.75,687.91,933.6,1192.33,0.2,25.13,306.6,409.12,42.59,1.44,7.27,34.67,0.72,17.69,449.38
2020-07-10 14:00:00,591.679637,4.88,11.62,0.0,80.75,6.0,112.09,6.47,116.13,536.01,805.58,1053.1,0.18,36.91,236.17,353.15,32.7,0.99,5.12,34.51,0.62,17.57,455.55
2020-07-10 15:00:00,585.790639,4.88,12.06,0.0,80.74,5.86,111.16,6.42,114.6,395.08,628.8,861.27,0.2,49.16,173.33,274.52,23.34,0.57,2.92,33.73,0.55,17.13,452.65
2020-07-10 16:00:00,584.303366,4.88,12.88,0.0,80.76,5.74,109.4,6.42,112.25,250.07,415.7,629.88,0.15,61.43,107.65,179.7,14.12,0.24,1.17,32.44,0.47,16.46,444.3
2020-07-10 17:00:00,602.194952,4.88,14.19,0.0,80.79,5.58,106.35,6.62,108.16,126.84,200.38,374.7,0.21,73.47,52.1,83.58,6.45,0.05,0.27,30.74,0.43,15.58,431.5
2020-07-10 18:00:00,603.217701,5.07,17.88,0.0,80.85,3.92,100.33,7.06,100.65,31.18,36.08,113.58,0.2,85.05,11.5,14.55,1.49,0.01,0.02,27.56,1.03,14.3,390.1
2020-07-10 19:00:00,603.169723,5.19,21.31,0.0,80.91,3.93,94.34,7.95,95.13,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.94,1.32,13.13,387.15
2020-07-10 20:00:00,631.211592,5.37,23.38,0.0,80.96,4.76,90.28,8.39,91.39,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.99,1.68,12.83,381.8
2020-07-10 21:00:00,672.875803,5.74,26.69,0.0,80.97,5.04,87.69,8.57,89.79,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.89,2.44,12.67,371.02
2020-07-10 22:00:00,665.787319,6.23,30.69,0.0,80.96,5.11,84.65,8.6,87.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.95,3.44,12.69,362.33
2020-07-10 23:00:00,636.065287,6.84,35.5,0.0,80.92,5.34,81.67,8.67,84.57,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.0,4.69,12.84,345.65
2020-07-11 00:00:00,600.163903,7.14,39.25,0.0,80.89,5.41,80.77,8.76,84.17,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.08,5.46,12.77,334.23
2020-07-11 01:00:00,557.413988,7.08,40.81,0.0,80.86,5.2,83.01,8.75,86.52,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.34,5.5,12.42,333.85
2020-07-11 02:00:00,530.312908,6.71,39.31,0.0,80.86,5.38,91.08,9.17,93.47,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.08,4.76,11.92,327.42
2020-07-11 03:00:00,514.343736,6.29,37.25,0.0,80.87,5.53,94.21,9.44,96.13,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.9,3.84,11.37,340.65
2020-07-11 04:00:00,504.585483,6.04,36.31,0.0,80.89,5.78,94.81,9.63,96.66,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.75,3.31,11.03,347.1
2020-07-11 05:00:00,499.14921,6.23,34.06,0.0,80.92,6.87,93.13,9.14,95.2,66.52,75.1,192.02,0.23,81.62,27.42,30.1,3.43,0.02,0.05,20.12,3.58,11.85,340.98
2020-07-11 06:00:00,485.922236,6.47,30.38,0.0,80.95,8.33,98.15,10.23,101.41,217.73,248.85,447.52,0.09,70.13,89.67,103.55,10.93,0.12,0.58,22.68,4.19,13.43,354.17
2020-07-11 07:00:00,513.720067,6.35,25.31,0.0,80.94,9.51,108.24,11.25,110.74,393.59,460.5,697.73,0.12,58.01,166.4,196.33,20.97,0.4,1.95,25.45,4.06,14.76,366.4
2020-07-11 08:00:00,560.963042,6.16,21.44,0.0,80.93,9.11,115.07,10.48,117.71,579.29,661.7,919.5,0.15,45.72,251.2,285.02,32.54,0.83,4.25,27.72,3.68,15.7,376.77
2020-07-11 09:00:00,601.48156,6.16,18.94,0.0,80.89,8.2,120.25,9.24,123.86,766.53,827.52,1097.7,0.16,33.55,335.12,358.1,44.36,1.35,6.98,29.93,3.74,16.83,376.65
2020-07-11 10:00:00,641.617376,6.23,17.19,0.0,80.83,7.2,121.19,7.92,126.14,808.89,942.23,1220.17,0.18,22.11,357.23,408.58,48.51,1.66,8.6,31.68,3.82,17.75,396.52
2020-07-11 11:00:00,669.020806,6.16,15.88,0.0,80.75,6.32,120.21,6.82,126.42,802.16,984.7,1278.6,0.18,13.88,359.23,425.58,48.42,1.73,9.15,33.03,3.76,18.4,420.45
2020-07-11 12:00:00,683.629962,6.16,15.0,0.0,80.68,5.69,120.72,6.08,127.69,711.55,971.5,1268.95,0.18,15.53,316.55,419.33,42.81,1.52,7.95,34.03,3.76,18.9,449.8
2020-07-11 13:00:00,646.685581,6.35,15.19,0.0,80.64,5.27,122.96,5.66,130.07,604.6,857.2,1191.88,0.15,25.18,264.98,363.7,34.76,1.14,5.75,34.21,4.1,19.15,439.6
2020-07-11 14:00:00,640.739257,6.53,15.94,0.0,80.61,5.08,122.17,5.44,128.88,497.91,679.75,1052.65,0.12,36.95,208.58,280.48,26.46,0.76,3.92,33.83,4.49,19.16,448.62
2020-07-11 15:00:00,639.056364,6.65,17.12,0.0,80.6,5.33,117.5,5.69,123.41,379.76,514.8,860.73,0.09,49.2,159.9,210.6,19.88,0.46,2.35,32.93,4.79,18.86,431.38
2020-07-11 16:00:00,641.866075,6.77,18.81,0.0,80.6,5.88,110.94,6.38,115.62,240.09,332.12,629.15,0.04,61.46,99.23,134.12,12.31,0.2,1.0,31.58,5.01,18.3,427.73
2020-07-11 17:00:00,659.027313,6.84,21.0,0.0,80.62,6.54,102.71,7.53,105.58,136.54,178.73,373.75,0.23,73.52,54.33,72.1,6.61,0.05,0.27,29.87,5.19,17.53,390.88
2020-07-11 18:00:00,653.197271,6.96,24.25,0.0,80.65,6.89,90.39,9.14,91.42,32.34,34.83,112.42,0.22,85.1,11.7,14.05,1.48,0.01,0.02,27.66,5.44,16.55,387.15
2020-07-11 19:00:00,648.363922,7.14,28.06,0.01,80.68,7.98,85.06,10.57,86.7,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.58,5.75,15.66,362.92
2020-07-11 20:00:00,663.380116,7.26,30.81,0.03,80.71,8.18,84.41,10.73,86.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.28,5.93,15.11,356.52
2020-07-11 21:00:00,698.65542,7.39,33.56,0.03,80.69,7.54,84.95,10.34,86.88,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.13,6.13,14.63,346.35
2020-07-11 22:00:00,681.902285,7.39,35.81,0.02,80.66,7.01,89.17,10.06,91.11,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.15,6.23,14.19,340.92
2020-07-11 23:00:00,647.801639,7.32,37.06,0.01,80.62,6.51,95.16,9.86,97.42,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.36,6.05,13.7,333.92
2020-07-12 00:00:00,607.031373,7.14,37.31,0.01,80.58,6.39,101.35,10.02,103.99,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.84,5.71,13.27,324.25
2020-07-12 01:00:00,561.879175,7.08,37.38,0.01,80.55,7.07,106.43,10.57,108.57,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.66,5.6,13.13,322.38
2020-07-12 02:00:00,527.182927,7.26,39.25,0.0,80.54,7.76,107.83,11.08,109.61,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.28,5.98,13.12,322.27
2020-07-12 03:00:00,508.432433,7.63,43.12,0.0,80.55,8.12,108.16,11.35,109.84,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.6,6.75,13.18,312.1
2020-07-12 04:00:00,497.373799,8.12,48.25,0.0,80.56,8.12,108.17,11.23,109.85,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.77,7.62,13.19,318.38
2020-07-12 05:00:00,492.204041,8.54,50.0,0.0,80.57,8.59,108.24,10.99,110.25,71.16,71.52,189.17,0.27,81.74,29.15,29.0,3.6,0.02,0.05,19.07,8.44,13.76,320.73
2020-07-12 06:00:00,476.70532,8.79,45.88,0.0,80.58,9.87,111.59,12.04,113.94,236.91,240.33,445.48,0.08,70.23,96.7,100.45,11.4,0.12,0.58,20.89,8.83,14.86,333.48
2020-07-12 07:00:00,499.359813,8.67,38.81,0.0,80.57,9.98,115.64,11.71,118.16,444.22,450.4,696.0,0.12,58.1,186.88,191.92,22.78,0.41,2.0,23.37,8.58,15.98,341.83
2020-07-12 08:00:00,553.067031,8.12,30.5,0.0,80.55,9.18,120.78,10.52,124.32,647.27,652.85,918.08,0.14,45.81,278.3,280.67,35.34,0.86,4.3,26.4,7.67,17.04,347.58
2020-07-12 09:00:00,596.976541,7.2,22.25,0.0,80.49,8.13,127.15,9.26,132.3,815.92,821.48,1096.55,0.18,33.64,353.88,353.75,46.21,1.36,7.02,29.6,5.72,17.66,349.3
2020-07-12 10:00:00,625.305051,6.16,16.44,0.0,80.41,7.15,137.39,8.25,143.66,903.46,938.12,1219.3,0.16,22.22,398.52,405.25,53.29,1.77,9.33,32.23,3.37,17.8,365.12
2020-07-12 11:00:00,653.052889,5.43,13.19,0.01,80.33,6.82,148.02,7.95,153.56,938.41,972.42,1277.9,0.17,14.02,414.2,416.62,54.75,1.87,10.1,33.98,1.58,17.78,367.77
2020-07-12 12:00:00,664.746234,5.0,11.56,0.03,80.27,6.9,158.55,8.1,162.72,762.97,960.55,1268.4,0.16,15.63,334.08,411.25,44.98,1.55,8.2,34.85,0.52,17.69,413.98
2020-07-12 13:00:00,629.695162,4.76,10.94,0.02,80.23,6.63,163.92,7.81,167.63,735.6,871.67,1191.38,0.15,25.24,318.6,370.12,41.53,1.34,6.88,34.87,-0.12,17.37,417.45
2020-07-12 14:00:00,628.647496,4.58,10.75,0.02,80.21,5.95,167.72,7.08,171.37,572.16,704.0,1052.12,0.11,36.98,242.05,292.42,30.49,0.85,4.4,34.58,-0.53,17.03,415.95
2020-07-12 15:00:00,625.467166,4.58,11.12,0.0,80.19,5.22,165.17,6.2,168.82,422.93,532.88,860.08,0.08,49.23,177.48,218.92,22.05,0.5,2.52,33.94,-0.56,16.69,406.4
2020-07-12 16:00:00,627.346688,4.7,12.25,0.0,80.19,4.35,155.96,5.15,159.59,265.01,341.42,628.35,0.03,61.51,109.05,138.23,13.49,0.22,1.08,32.68,-0.17,16.26,412.17
2020-07-12 17:00:00,644.547932,5.0,14.5,0.0,80.21,3.47,134.82,4.2,137.34,139.53,166.35,372.7,0.23,73.56,55.02,65.75,6.66,0.05,0.27,30.84,0.73,15.78,395.75
2020-07-12 18:00:00,641.763457,5.86,20.0,0.0,80.26,3.5,103.04,4.71,105.19,32.56,31.62,111.2,0.2,85.16,11.75,12.6,1.46,0.01,0.02,27.95,2.94,15.44,377.62
2020-07-12 19:00:00,637.533073,6.1,24.06,0.0,80.32,4.6,91.56,6.27,93.07,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.42,3.44,14.43,388.08
2020-07-12 20:00:00,649.898706,6.35,28.44,0.0,80.38,5.31,93.12,7.69,94.43,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.3,3.99,13.65,386.3
2020-07-12 21:00:00,659.400387,6.53,31.5,0.0,80.42,5.45,97.17,8.48,98.47,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.19,4.5,13.34,383.12
2020-07-12 22:00:00,636.18363,6.84,33.88,0.0,80.42,6.1,100.85,8.63,102.65,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,21.77,5.16,13.47,371.42
2020-07-12 23:00:00,609.602314,7.14,37.62,0.0,80.39,5.35,97.8,7.37,99.08,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.74,5.78,13.26,366.62
2020-07-13 00:00:00,572.072956,7.45,41.81,0.0,80.36,4.87,96.54,7.07,98.52,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.62,6.32,12.97,356.8
2020-07-13 01:00:00,532.500028,7.63,45.38,0.0,80.34,4.24,96.98,6.67,98.49,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,18.71,6.69,12.69,343.88
2020-07-13 02:00:00,510.337526,7.75,48.44,0.0,80.32,3.55,95.17,6.19,96.52,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.93,6.92,12.43,338.88
2020-07-13 03:00:00,496.985781,7.87,50.75,0.0,80.33,3.05,93.97,5.69,95.12,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.39,7.11,12.25,345.88
2020-07-13 04:00:00,490.989997,7.93,52.12,0.0,80.35,2.71,92.81,5.08,93.79,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,17.14,7.28,12.21,343.33
2020-07-13 05:00:00,488.279564,8.0,48.81,0.0,80.39,3.45,91.3,4.24,93.06,63.66,73.05,186.33,0.25,81.87,26.23,29.62,3.25,0.01,0.05,18.33,7.4,12.87,329.92
2020-07-13 06:00:00,477.279306,7.87,41.62,0.0,80.43,3.7,104.42,4.2,107.53,222.1,250.35,443.4,0.22,70.33,91.5,104.85,11.15,0.12,0.58,20.62,7.16,13.89,348.95
2020-07-13 07:00:00,505.25244,7.63,34.0,0.0,80.45,2.49,118.74,2.5,124.83,395.58,461.73,694.23,0.21,58.2,167.58,197.38,21.17,0.4,1.98,23.47,6.74,15.11,378.92
2020-07-13 08:00:00,551.675113,7.39,28.0,0.0,80.45,0.63,135.0,0.63,170.07,637.38,658.38,916.62,0.15,45.91,275.58,284.15,35.38,0.88,4.4,26.23,6.3,16.26,352.58
2020-07-13 09:00:00,598.56702,7.26,24.69,0.01,80.44,0.37,300.34,0.73,273.69,786.02,825.98,1095.4,0.16,33.73,342.85,357.75,45.38,1.36,7.02,28.02,5.99,17.01,358.85
2020-07-13 10:00:00,635.13661,7.14,22.56,0.02,80.41,0.75,307.35,1.06,287.63,864.05,943.35,1218.38,0.18,22.34,381.98,409.05,51.53,1.74,9.08,29.31,5.76,17.54,385.83
2020-07-13 11:00:00,661.185599,7.02,20.88,0.03,80.37,0.82,308.4,1.11,290.22,702.64,985.2,1277.2,0.19,14.16,314.42,425.6,42.77,1.53,8.02,30.35,5.51,17.93,431.85
2020-07-13 12:00:00,663.558269,6.9,19.88,0.01,80.33,0.95,301.21,1.29,288.0,711.8,972.27,1267.8,0.18,15.74,315.62,419.42,42.66,1.51,7.92,30.94,5.26,18.1,422.15
2020-07-13 13:00:00,625.474843,6.77,19.06,0.01,80.3,1.21,292.42,1.59,284.24,601.55,834.58,1190.83,0.15,25.3,260.25,350.83,33.55,1.08,5.48,31.23,4.9,18.06,428.35
2020-07-13 14:00:00,614.144386,6.59,18.5,0.01,80.29,1.35,285.49,1.76,279.71,664.24,701.73,1051.52,0.12,37.03,278.48,293.05,34.4,0.95,4.88,31.23,4.49,17.86,378.48
2020-07-13 15:00:00,618.32863,6.35,18.5,0.01,80.28,1.17,273.05,1.63,270.82,515.55,530.3,859.38,0.09,49.27,212.38,219.27,25.77,0.57,2.85,30.69,4.06,17.37,362.67
2020-07-13 16:00:00,623.954234,6.16,18.75,0.01,80.29,0.9,243.66,1.35,251.46,320.29,335.9,627.45,0.05,61.55,127.38,136.12,15.28,0.24,1.17,29.84,3.53,16.69,358.2
2020-07-13 17:00:00,643.150264,5.86,19.12,0.01,80.31,0.93,206.35,1.24,223.98,167.55,166.7,371.52,0.23,73.62,64.85,66.15,7.7,0.06,0.3,28.72,2.84,15.78,341.3
2020-07-13 18:00:00,636.119148,6.41,23.5,0.01,80.34,0.66,162.85,1.09,170.06,30.09,31.92,109.88,0.22,85.22,10.62,12.77,1.37,0.01,0.02,26.67,3.97,15.32,379.9
2020-07-13 19:00:00,623.005516,6.23,25.31,0.0,80.38,0.86,123.84,1.4,129.11,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,24.99,3.57,14.28,320.58
2020-07-13 20:00:00,638.175483,6.41,27.94,0.0,80.43,0.5,102.72,0.88,105.39,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,23.84,4.06,13.95,316.45
2020-07-13 21:00:00,675.554362,6.65,32.19,0.0,80.46,0.25,38.66,0.54,73.94,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,22.08,4.59,13.34,312.38
2020-07-13 22:00:00,657.222664,6.9,36.25,0.0,80.48,0.2,357.71,0.38,82.87,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,20.69,5.1,12.89,311.15
2020-07-13 23:00:00,625.743672,6.96,39.81,0.0,80.49,0.11,318.01,0.21,109.09,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,19.39,5.29,12.33,312.58
