DateTime,Load
1398/02/06 H22,406.261051
1398/02/06 H23,390.597576
1398/02/06 H24,364.978734
1398/02/07 H1,326.325872
1398/02/07 H2,293.326759
1398/02/07 H3,277.694039
1398/02/07 H4,270.948107
1398/02/07 H5,268.675039
1398/02/07 H6,268.624031
1398/02/07 H7,264.833614
1398/02/07 H8,279.236552
1398/02/07 H9,314.678954
1398/02/07 H10,349.488363
1398/02/07 H11,370.904302
1398/02/07 H12,383.496541
1398/02/07 H13,386.382071
1398/02/07 H14,370.675693
1398/02/07 H15,359.65168
1398/02/07 H16,360.973674
1398/02/07 H17,361.906296
1398/02/07 H18,365.872648
1398/02/07 H19,371.532121
1398/02/07 H20,391.135274
1398/02/07 H21,439.686203
1398/02/07 H22,435.433126
1398/02/07 H23,413.955054
1398/02/07 H24,384.275342
1398/02/08 H1,342.173381
1398/02/08 H2,310.189068
1398/02/08 H3,293.94796
1398/02/08 H4,287.203081
1398/02/08 H5,284.193932
1398/02/08 H6,283.715156
1398/02/08 H7,279.055764
1398/02/08 H8,294.250298
1398/02/08 H9,328.840741
1398/02/08 H10,363.559342
1398/02/08 H11,379.546
1398/02/08 H12,391.081673
1398/02/08 H13,395.148774
1398/02/08 H14,378.744114
1398/02/08 H15,369.152973
1398/02/08 H16,368.003184
1398/02/08 H17,372.146248
1398/02/08 H18,379.102994
1398/02/08 H19,379.477004
